source_row,A_source,B_source,answer_direct,answer_swapped,order_influenced_decision,chosen_source_direct,chosen_source_reversed
116,winning_human,losing_improve_llama,1,1,Yes,winning_human,losing_improve_llama
116,winning_human,losing_generate_llama,1,1,Yes,winning_human,losing_generate_llama
116,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen
116,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
116,winning_human,losing_generate_qwen,1,1,Yes,winning_human,losing_generate_qwen
116,winning_human,losing_paraphrase_gemini,1,1,Yes,winning_human,losing_paraphrase_gemini
116,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
116,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
116,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude
116,losing_human,losing_paraphrase_gpt5nano,2,Error,Error,losing_paraphrase_gpt5nano,Error
116,losing_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
116,losing_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
116,losing_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
116,losing_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
116,losing_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini
116,losing_human,losing_paraphrase_mistral,Error,Error,Error,Error,Error
116,losing_human,losing_improve_mistral,1,1,Yes,losing_human,losing_improve_mistral
116,losing_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_human
116,losing_human,losing_paraphrase_llama,Error,1,Error,Error,losing_paraphrase_llama
116,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
116,losing_human,losing_generate_llama,2,1,No,losing_generate_llama,losing_generate_llama
116,losing_human,losing_paraphrase_qwen,2,Error,Error,losing_paraphrase_qwen,Error
116,losing_human,losing_improve_qwen,1,2,No,losing_human,losing_human
116,losing_human,losing_generate_qwen,Error,2,Error,Error,losing_human
116,losing_human,losing_paraphrase_gemini,1,2,No,losing_human,losing_human
116,losing_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
116,losing_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
116,losing_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
117,winning_human,losing_human,1,2,No,winning_human,winning_human
117,winning_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,winning_human
117,winning_human,losing_improve_gpt5nano,1,2,No,winning_human,winning_human
117,winning_human,losing_generate_gpt5nano,1,2,No,winning_human,winning_human
117,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
117,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
117,winning_human,losing_generate_gpt4omini,1,2,No,winning_human,winning_human
117,winning_human,losing_paraphrase_mistral,1,2,No,winning_human,winning_human
117,winning_human,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_human
117,winning_human,losing_generate_mistral,1,2,No,winning_human,winning_human
117,winning_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_human
117,winning_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
117,winning_human,losing_generate_llama,1,Error,Error,winning_human,Error
117,winning_human,losing_paraphrase_qwen,1,2,No,winning_human,winning_human
117,winning_human,losing_improve_qwen,1,2,No,winning_human,winning_human
117,winning_human,losing_generate_qwen,1,2,No,winning_human,winning_human
117,winning_human,losing_generate_gemini,1,2,No,winning_human,winning_human
117,winning_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
117,winning_human,losing_improve_claude,Error,1,Error,Error,losing_improve_claude
117,winning_human,losing_generate_claude,Error,Error,Error,Error,Error
117,losing_human,losing_paraphrase_gpt5nano,Error,1,Error,Error,losing_paraphrase_gpt5nano
117,losing_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
117,losing_human,losing_generate_gpt5nano,1,1,Yes,losing_human,losing_generate_gpt5nano
117,losing_human,losing_paraphrase_gpt4omini,Error,Error,Error,Error,Error
117,losing_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
117,losing_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
117,losing_human,losing_paraphrase_mistral,Error,Error,Error,Error,Error
117,losing_human,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral
117,losing_human,losing_generate_mistral,Error,2,Error,Error,losing_human
117,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
117,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
117,losing_human,losing_generate_llama,1,2,No,losing_human,losing_human
117,losing_human,losing_paraphrase_qwen,Error,Error,Error,Error,Error
117,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
117,losing_human,losing_generate_qwen,Error,2,Error,Error,losing_human
117,losing_human,losing_generate_gemini,Error,1,Error,Error,losing_generate_gemini
117,losing_human,losing_paraphrase_claude,Error,Error,Error,Error,Error
117,losing_human,losing_improve_claude,Error,1,Error,Error,losing_improve_claude
117,losing_human,losing_generate_claude,Error,1,Error,Error,losing_generate_claude
118,winning_human,losing_human,2,1,No,losing_human,losing_human
118,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
118,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano
118,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
118,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
118,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
118,winning_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini
118,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
118,winning_human,losing_improve_mistral,1,1,Yes,winning_human,losing_improve_mistral
118,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral
118,winning_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_human
118,winning_human,losing_improve_llama,1,1,Yes,winning_human,losing_improve_llama
118,winning_human,losing_generate_llama,1,1,Yes,winning_human,losing_generate_llama
118,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen
118,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
118,winning_human,losing_generate_qwen,1,1,Yes,winning_human,losing_generate_qwen
118,winning_human,losing_paraphrase_gemini,1,1,Yes,winning_human,losing_paraphrase_gemini
118,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
118,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
118,winning_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
118,losing_human,losing_paraphrase_gpt5nano,Error,1,Error,Error,losing_paraphrase_gpt5nano
118,losing_human,losing_improve_gpt5nano,1,2,No,losing_human,losing_human
118,losing_human,losing_generate_gpt5nano,Error,Error,Error,Error,Error
118,losing_human,losing_paraphrase_gpt4omini,Error,Error,Error,Error,Error
118,losing_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
118,losing_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
118,losing_human,losing_paraphrase_mistral,Error,Error,Error,Error,Error
118,losing_human,losing_improve_mistral,Error,1,Error,Error,losing_improve_mistral
118,losing_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_human
118,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
118,losing_human,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_human
118,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
118,losing_human,losing_paraphrase_qwen,Error,2,Error,Error,losing_human
118,losing_human,losing_improve_qwen,1,2,No,losing_human,losing_human
118,losing_human,losing_generate_qwen,2,Error,Error,losing_generate_qwen,Error
118,losing_human,losing_paraphrase_gemini,Error,1,Error,Error,losing_paraphrase_gemini
118,losing_human,losing_paraphrase_claude,Error,1,Error,Error,losing_paraphrase_claude
118,losing_human,losing_improve_claude,Error,1,Error,Error,losing_improve_claude
118,losing_human,losing_generate_claude,Error,1,Error,Error,losing_generate_claude
119,winning_human,losing_human,1,1,Yes,winning_human,losing_human
119,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
119,winning_human,losing_improve_gpt5nano,1,1,Yes,winning_human,losing_improve_gpt5nano
119,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
119,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
119,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
119,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
119,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
119,winning_human,losing_improve_mistral,1,1,Yes,winning_human,losing_improve_mistral
119,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral
119,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human
119,winning_human,losing_improve_llama,1,1,Yes,winning_human,losing_improve_llama
119,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
119,winning_human,losing_paraphrase_qwen,1,2,No,winning_human,winning_human
119,winning_human,losing_improve_qwen,1,2,No,winning_human,winning_human
119,winning_human,losing_generate_qwen,1,2,No,winning_human,winning_human
119,winning_human,losing_paraphrase_gemini,1,1,Yes,winning_human,losing_paraphrase_gemini
119,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
119,winning_human,losing_improve_claude,1,1,Yes,winning_human,losing_improve_claude
119,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude
119,losing_human,losing_paraphrase_gpt5nano,1,Error,Error,losing_human,Error
119,losing_human,losing_improve_gpt5nano,Error,1,Error,Error,losing_improve_gpt5nano
119,losing_human,losing_generate_gpt5nano,1,1,Yes,losing_human,losing_generate_gpt5nano
119,losing_human,losing_paraphrase_gpt4omini,Error,Error,Error,Error,Error
119,losing_human,losing_improve_gpt4omini,Error,Error,Error,Error,Error
119,losing_human,losing_generate_gpt4omini,Error,Error,Error,Error,Error
119,losing_human,losing_paraphrase_mistral,Error,Error,Error,Error,Error
119,losing_human,losing_improve_mistral,1,1,Yes,losing_human,losing_improve_mistral
119,losing_human,losing_generate_mistral,Error,1,Error,Error,losing_generate_mistral
119,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
119,losing_human,losing_improve_llama,2,Error,Error,losing_improve_llama,Error
119,losing_human,losing_generate_llama,1,Error,Error,losing_human,Error
119,losing_human,losing_paraphrase_qwen,1,2,No,losing_human,losing_human
119,losing_human,losing_improve_qwen,1,2,No,losing_human,losing_human
119,losing_human,losing_generate_qwen,1,2,No,losing_human,losing_human
119,losing_human,losing_paraphrase_gemini,Error,1,Error,Error,losing_paraphrase_gemini
119,losing_human,losing_paraphrase_claude,Error,1,Error,Error,losing_paraphrase_claude
119,losing_human,losing_improve_claude,2,Error,Error,losing_improve_claude,Error
119,losing_human,losing_generate_claude,Error,1,Error,Error,losing_generate_claude
120,winning_human,losing_human,1,1,Yes,winning_human,losing_human
120,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
120,winning_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
120,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
120,winning_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
120,winning_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
120,winning_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini
120,winning_human,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral
120,winning_human,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral
120,winning_human,losing_generate_mistral,Error,1,Error,Error,losing_generate_mistral
120,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human
120,winning_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
120,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
120,winning_human,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
120,winning_human,losing_improve_qwen,2,1,No,losing_improve_qwen,losing_improve_qwen
120,winning_human,losing_generate_qwen,1,1,Yes,winning_human,losing_generate_qwen
120,winning_human,losing_paraphrase_claude,Error,1,Error,Error,losing_paraphrase_claude
120,winning_human,losing_improve_claude,1,1,Yes,winning_human,losing_improve_claude
120,winning_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
120,losing_human,losing_paraphrase_gpt5nano,1,2,No,losing_human,losing_human
120,losing_human,losing_improve_gpt5nano,2,Error,Error,losing_improve_gpt5nano,Error
120,losing_human,losing_generate_gpt5nano,1,Error,Error,losing_human,Error
120,losing_human,losing_paraphrase_gpt4omini,2,Error,Error,losing_paraphrase_gpt4omini,Error
120,losing_human,losing_improve_gpt4omini,1,2,No,losing_human,losing_human
120,losing_human,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,losing_human
120,losing_human,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,losing_human
120,losing_human,losing_improve_mistral,2,Error,Error,losing_improve_mistral,Error
120,losing_human,losing_generate_mistral,1,2,No,losing_human,losing_human
120,losing_human,losing_paraphrase_llama,1,2,No,losing_human,losing_human
120,losing_human,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_human
120,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
120,losing_human,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,losing_human
120,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
120,losing_human,losing_generate_qwen,Error,2,Error,Error,losing_human
120,losing_human,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,losing_human
120,losing_human,losing_improve_claude,2,Error,Error,losing_improve_claude,Error
120,losing_human,losing_generate_claude,Error,Error,Error,Error,Error
121,winning_human,losing_human,2,1,No,losing_human,losing_human
121,winning_human,losing_paraphrase_gpt5nano,2,1,No,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano
121,winning_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
121,winning_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
121,winning_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
121,winning_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
121,winning_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini
121,winning_human,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral
121,winning_human,losing_improve_mistral,1,1,Yes,winning_human,losing_improve_mistral
121,winning_human,losing_generate_mistral,2,1,No,losing_generate_mistral,losing_generate_mistral
121,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human
121,winning_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
121,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
121,winning_human,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
121,winning_human,losing_improve_qwen,2,1,No,losing_improve_qwen,losing_improve_qwen
121,winning_human,losing_generate_qwen,2,1,No,losing_generate_qwen,losing_generate_qwen
121,winning_human,losing_paraphrase_gemini,2,1,No,losing_paraphrase_gemini,losing_paraphrase_gemini
121,winning_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini
121,winning_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
121,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
121,winning_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
121,losing_human,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,losing_human
121,losing_human,losing_improve_gpt5nano,1,Error,Error,losing_human,Error
121,losing_human,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
121,losing_human,losing_paraphrase_gpt4omini,Error,Error,Error,Error,Error
121,losing_human,losing_improve_gpt4omini,Error,Error,Error,Error,Error
121,losing_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
121,losing_human,losing_paraphrase_mistral,Error,Error,Error,Error,Error
121,losing_human,losing_improve_mistral,1,2,No,losing_human,losing_human
121,losing_human,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_human
121,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
121,losing_human,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_human
121,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
121,losing_human,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
121,losing_human,losing_improve_qwen,Error,2,Error,Error,losing_human
121,losing_human,losing_generate_qwen,2,1,No,losing_generate_qwen,losing_generate_qwen
121,losing_human,losing_paraphrase_gemini,2,1,No,losing_paraphrase_gemini,losing_paraphrase_gemini
121,losing_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini
121,losing_human,losing_paraphrase_claude,1,Error,Error,losing_human,Error
121,losing_human,losing_improve_claude,Error,1,Error,Error,losing_improve_claude
121,losing_human,losing_generate_claude,Error,1,Error,Error,losing_generate_claude
122,winning_human,losing_human,1,Error,Error,winning_human,Error
122,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
122,winning_human,losing_improve_gpt5nano,1,Error,Error,winning_human,Error
122,winning_human,losing_generate_gpt5nano,1,Error,Error,winning_human,Error
122,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
122,winning_human,losing_improve_gpt4omini,1,Error,Error,winning_human,Error
122,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
122,winning_human,losing_paraphrase_mistral,1,2,No,winning_human,winning_human
122,winning_human,losing_improve_mistral,1,Error,Error,winning_human,Error
122,winning_human,losing_generate_mistral,2,Error,Error,losing_generate_mistral,Error
122,winning_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_human
122,winning_human,losing_improve_llama,2,2,Yes,losing_improve_llama,winning_human
122,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
122,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen
122,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
122,winning_human,losing_generate_qwen,1,2,No,winning_human,winning_human
122,winning_human,losing_paraphrase_claude,1,Error,Error,winning_human,Error
122,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
122,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude
122,losing_human,losing_paraphrase_gpt5nano,Error,Error,Error,Error,Error
122,losing_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
122,losing_human,losing_generate_gpt5nano,2,Error,Error,losing_generate_gpt5nano,Error
122,losing_human,losing_paraphrase_gpt4omini,Error,1,Error,Error,losing_paraphrase_gpt4omini
122,losing_human,losing_improve_gpt4omini,Error,2,Error,Error,losing_human
122,losing_human,losing_generate_gpt4omini,2,1,No,losing_generate_gpt4omini,losing_generate_gpt4omini
122,losing_human,losing_paraphrase_mistral,Error,Error,Error,Error,Error
122,losing_human,losing_improve_mistral,2,Error,Error,losing_improve_mistral,Error
122,losing_human,losing_generate_mistral,2,1,No,losing_generate_mistral,losing_generate_mistral
122,losing_human,losing_paraphrase_llama,1,2,No,losing_human,losing_human
122,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
122,losing_human,losing_generate_llama,2,Error,Error,losing_generate_llama,Error
122,losing_human,losing_paraphrase_qwen,Error,1,Error,Error,losing_paraphrase_qwen
122,losing_human,losing_improve_qwen,Error,Error,Error,Error,Error
122,losing_human,losing_generate_qwen,1,2,No,losing_human,losing_human
122,losing_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
122,losing_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
122,losing_human,losing_generate_claude,Error,1,Error,Error,losing_generate_claude
123,winning_human,losing_human,1,1,Yes,winning_human,losing_human
123,winning_human,losing_paraphrase_gpt5nano,1,2,No,winning_human,winning_human
123,winning_human,losing_improve_gpt5nano,Error,1,Error,Error,losing_improve_gpt5nano
123,winning_human,losing_generate_gpt5nano,Error,1,Error,Error,losing_generate_gpt5nano
123,winning_human,losing_paraphrase_gpt4omini,1,1,Yes,winning_human,losing_paraphrase_gpt4omini
123,winning_human,losing_improve_gpt4omini,1,1,Yes,winning_human,losing_improve_gpt4omini
123,winning_human,losing_generate_gpt4omini,1,1,Yes,winning_human,losing_generate_gpt4omini
123,winning_human,losing_paraphrase_mistral,1,2,No,winning_human,winning_human
123,winning_human,losing_improve_mistral,1,1,Yes,winning_human,losing_improve_mistral
123,winning_human,losing_generate_mistral,1,2,No,winning_human,winning_human
123,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human
123,winning_human,losing_improve_llama,1,1,Yes,winning_human,losing_improve_llama
123,winning_human,losing_generate_llama,1,2,No,winning_human,winning_human
123,winning_human,losing_paraphrase_qwen,1,2,No,winning_human,winning_human
123,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
123,winning_human,losing_generate_qwen,1,Error,Error,winning_human,Error
123,winning_human,losing_paraphrase_claude,1,1,Yes,winning_human,losing_paraphrase_claude
123,winning_human,losing_improve_claude,1,1,Yes,winning_human,losing_improve_claude
123,winning_human,losing_generate_claude,1,1,Yes,winning_human,losing_generate_claude
123,losing_human,losing_paraphrase_gpt5nano,2,Error,Error,losing_paraphrase_gpt5nano,Error
123,losing_human,losing_improve_gpt5nano,2,Error,Error,losing_improve_gpt5nano,Error
123,losing_human,losing_generate_gpt5nano,Error,1,Error,Error,losing_generate_gpt5nano
123,losing_human,losing_paraphrase_gpt4omini,Error,1,Error,Error,losing_paraphrase_gpt4omini
123,losing_human,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
123,losing_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
123,losing_human,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral
123,losing_human,losing_improve_mistral,Error,Error,Error,Error,Error
123,losing_human,losing_generate_mistral,Error,2,Error,Error,losing_human
123,losing_human,losing_paraphrase_llama,Error,Error,Error,Error,Error
123,losing_human,losing_improve_llama,2,1,No,losing_improve_llama,losing_improve_llama
123,losing_human,losing_generate_llama,1,Error,Error,losing_human,Error
123,losing_human,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
123,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
123,losing_human,losing_generate_qwen,Error,1,Error,Error,losing_generate_qwen
123,losing_human,losing_paraphrase_claude,2,Error,Error,losing_paraphrase_claude,Error
123,losing_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
123,losing_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
124,winning_human,losing_human,1,1,Yes,winning_human,losing_human
124,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
124,winning_human,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
124,winning_human,losing_generate_gpt5nano,1,1,Yes,winning_human,losing_generate_gpt5nano
124,winning_human,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
124,winning_human,losing_improve_gpt4omini,Error,1,Error,Error,losing_improve_gpt4omini
124,winning_human,losing_generate_gpt4omini,Error,1,Error,Error,losing_generate_gpt4omini
124,winning_human,losing_paraphrase_mistral,1,1,Yes,winning_human,losing_paraphrase_mistral
124,winning_human,losing_improve_mistral,1,1,Yes,winning_human,losing_improve_mistral
124,winning_human,losing_generate_mistral,1,1,Yes,winning_human,losing_generate_mistral
124,winning_human,losing_paraphrase_llama,1,2,No,winning_human,winning_human
124,winning_human,losing_improve_llama,1,2,No,winning_human,winning_human
124,winning_human,losing_generate_llama,1,1,Yes,winning_human,losing_generate_llama
124,winning_human,losing_paraphrase_qwen,1,1,Yes,winning_human,losing_paraphrase_qwen
124,winning_human,losing_improve_qwen,1,1,Yes,winning_human,losing_improve_qwen
124,winning_human,losing_generate_qwen,1,2,No,winning_human,winning_human
124,winning_human,losing_paraphrase_gemini,1,1,Yes,winning_human,losing_paraphrase_gemini
124,winning_human,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini
124,winning_human,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
124,winning_human,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
124,winning_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
124,losing_human,losing_paraphrase_gpt5nano,Error,Error,Error,Error,Error
124,losing_human,losing_improve_gpt5nano,Error,1,Error,Error,losing_improve_gpt5nano
124,losing_human,losing_generate_gpt5nano,1,1,Yes,losing_human,losing_generate_gpt5nano
124,losing_human,losing_paraphrase_gpt4omini,Error,Error,Error,Error,Error
124,losing_human,losing_improve_gpt4omini,Error,Error,Error,Error,Error
124,losing_human,losing_generate_gpt4omini,1,1,Yes,losing_human,losing_generate_gpt4omini
124,losing_human,losing_paraphrase_mistral,Error,1,Error,Error,losing_paraphrase_mistral
124,losing_human,losing_improve_mistral,1,2,No,losing_human,losing_human
124,losing_human,losing_generate_mistral,1,1,Yes,losing_human,losing_generate_mistral
124,losing_human,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,losing_human
124,losing_human,losing_improve_llama,1,1,Yes,losing_human,losing_improve_llama
124,losing_human,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_human
124,losing_human,losing_paraphrase_qwen,1,2,No,losing_human,losing_human
124,losing_human,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_human
124,losing_human,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_human
124,losing_human,losing_paraphrase_gemini,1,1,Yes,losing_human,losing_paraphrase_gemini
124,losing_human,losing_generate_gemini,1,1,Yes,losing_human,losing_generate_gemini
124,losing_human,losing_paraphrase_claude,Error,Error,Error,Error,Error
124,losing_human,losing_improve_claude,2,Error,Error,losing_improve_claude,Error
124,losing_human,losing_generate_claude,2,1,No,losing_generate_claude,losing_generate_claude
125,winning_human,losing_human,1,2,No,winning_human,winning_human
125,winning_human,losing_paraphrase_gpt5nano,1,1,Yes,winning_human,losing_paraphrase_gpt5nano
