source_row,proposition,A_source,B_source,answer_direct,answer_swapped,order_influenced_decision,chosen_source_normal,chosen_source_swap
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,winning_text,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,winning_text,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,winning_text
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,winning_text,losing_paraphrase_llama,1,2,No,winning_text,winning_text
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,winning_text,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,winning_text
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,winning_text,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_generate_claude,2,2,Yes,losing_generate_claude,losing_text
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_generate_gemini,2,2,Yes,losing_generate_gemini,losing_text
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,losing_text
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,losing_text
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_text
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_text
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_generate_qwen,2,1,No,losing_generate_qwen,losing_generate_qwen
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_improve_claude,1,1,Yes,losing_text,losing_improve_claude
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_improve_gemini,1,1,Yes,losing_text,losing_improve_gemini
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_improve_llama,1,1,Yes,losing_text,losing_improve_llama
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_improve_mistral,1,1,Yes,losing_text,losing_improve_mistral
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_improve_qwen,1,1,Yes,losing_text,losing_improve_qwen
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_paraphrase_claude,1,1,Yes,losing_text,losing_paraphrase_claude
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,losing_text
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_paraphrase_gpt4omini,1,1,Yes,losing_text,losing_paraphrase_gpt4omini
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_paraphrase_gpt5nano,1,1,Yes,losing_text,losing_paraphrase_gpt5nano
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_paraphrase_llama,1,1,Yes,losing_text,losing_paraphrase_llama
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_paraphrase_mistral,1,1,Yes,losing_text,losing_paraphrase_mistral
c5a3dec0-8bfa-43a6-8d7a-0817e02ab038,askacademia_train,losing_text,losing_paraphrase_qwen,1,1,Yes,losing_text,losing_paraphrase_qwen
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_text,1,2,No,winning_text,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_generate_claude,2,2,Yes,losing_generate_claude,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_generate_gemini,2,2,Yes,losing_generate_gemini,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_generate_mistral,2,2,Yes,losing_generate_mistral,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_generate_qwen,2,2,Yes,losing_generate_qwen,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_improve_gemini,2,2,Yes,losing_improve_gemini,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_improve_llama,2,2,Yes,losing_improve_llama,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_improve_qwen,2,2,Yes,losing_improve_qwen,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_paraphrase_gpt4omini,1,2,No,winning_text,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_paraphrase_mistral,2,2,Yes,losing_paraphrase_mistral,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,winning_text,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,winning_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_generate_claude,2,2,Yes,losing_generate_claude,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_generate_gemini,2,2,Yes,losing_generate_gemini,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_generate_gpt5nano,2,2,Yes,losing_generate_gpt5nano,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_improve_claude,2,2,Yes,losing_improve_claude,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_improve_gemini,2,1,No,losing_improve_gemini,losing_improve_gemini
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,losing_text
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_paraphrase_llama,2,1,No,losing_paraphrase_llama,losing_paraphrase_llama
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral
f0c89ccf-d31e-479b-be2c-6bc18e13213f,askacademia_train,losing_text,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_text,1,2,No,winning_text,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_generate_claude,2,2,Yes,losing_generate_claude,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_generate_gemini,2,2,Yes,losing_generate_gemini,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_generate_mistral,2,2,Yes,losing_generate_mistral,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_generate_qwen,2,1,No,losing_generate_qwen,losing_generate_qwen
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_improve_gemini,2,2,Yes,losing_improve_gemini,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_improve_llama,2,2,Yes,losing_improve_llama,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_improve_mistral,2,2,Yes,losing_improve_mistral,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_improve_qwen,2,2,Yes,losing_improve_qwen,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_paraphrase_claude,1,2,No,winning_text,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_paraphrase_gpt4omini,1,2,No,winning_text,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_paraphrase_gpt5nano,1,2,No,winning_text,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_paraphrase_llama,1,2,No,winning_text,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_paraphrase_mistral,1,2,No,winning_text,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,winning_text,losing_paraphrase_qwen,1,2,No,winning_text,winning_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_generate_claude,2,2,Yes,losing_generate_claude,losing_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_generate_gemini,2,2,Yes,losing_generate_gemini,losing_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,losing_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_generate_mistral,2,1,No,losing_generate_mistral,losing_generate_mistral
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_improve_claude,2,2,Yes,losing_improve_claude,losing_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_improve_gemini,2,1,No,losing_improve_gemini,losing_improve_gemini
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,losing_text
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_paraphrase_gpt5nano,1,1,Yes,losing_text,losing_paraphrase_gpt5nano
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_paraphrase_llama,2,1,No,losing_paraphrase_llama,losing_paraphrase_llama
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral
cfbd749d-3a68-418b-a7ff-f2e7ba106d7e,askacademia_train,losing_text,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_text,1,2,No,winning_text,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_generate_claude,2,2,Yes,losing_generate_claude,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_generate_gemini,2,2,Yes,losing_generate_gemini,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_generate_mistral,2,1,No,losing_generate_mistral,losing_generate_mistral
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_generate_qwen,2,1,No,losing_generate_qwen,losing_generate_qwen
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_improve_gemini,2,2,Yes,losing_improve_gemini,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_improve_llama,2,2,Yes,losing_improve_llama,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_improve_qwen,2,2,Yes,losing_improve_qwen,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_paraphrase_claude,2,2,Yes,losing_paraphrase_claude,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_paraphrase_gpt4omini,1,2,No,winning_text,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_paraphrase_gpt5nano,1,2,No,winning_text,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_paraphrase_llama,2,2,Yes,losing_paraphrase_llama,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_paraphrase_mistral,1,2,No,winning_text,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,winning_text,losing_paraphrase_qwen,2,2,Yes,losing_paraphrase_qwen,winning_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_generate_claude,2,2,Yes,losing_generate_claude,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_generate_gemini,2,2,Yes,losing_generate_gemini,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_generate_llama,2,2,Yes,losing_generate_llama,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_generate_mistral,2,2,Yes,losing_generate_mistral,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_generate_qwen,2,2,Yes,losing_generate_qwen,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_improve_claude,2,1,No,losing_improve_claude,losing_improve_claude
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_improve_gemini,2,1,No,losing_improve_gemini,losing_improve_gemini
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_improve_gpt4omini,2,2,Yes,losing_improve_gpt4omini,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_improve_llama,2,2,Yes,losing_improve_llama,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_improve_qwen,2,2,Yes,losing_improve_qwen,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_paraphrase_gpt5nano,2,2,Yes,losing_paraphrase_gpt5nano,losing_text
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_paraphrase_llama,2,1,No,losing_paraphrase_llama,losing_paraphrase_llama
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral
e1ef2b69-4b95-4ada-ac0a-493d2427d7c7,askacademia_train,losing_text,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_text,2,1,No,losing_text,losing_text
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_generate_claude,2,2,Yes,losing_generate_claude,winning_text
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_generate_gemini,2,1,No,losing_generate_gemini,losing_generate_gemini
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_generate_gpt4omini,2,2,Yes,losing_generate_gpt4omini,winning_text
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_generate_gpt5nano,2,1,No,losing_generate_gpt5nano,losing_generate_gpt5nano
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_generate_llama,2,2,Yes,losing_generate_llama,winning_text
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_generate_mistral,2,2,Yes,losing_generate_mistral,winning_text
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_generate_qwen,2,2,Yes,losing_generate_qwen,winning_text
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_improve_claude,2,2,Yes,losing_improve_claude,winning_text
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_improve_gemini,2,1,No,losing_improve_gemini,losing_improve_gemini
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_improve_gpt4omini,2,1,No,losing_improve_gpt4omini,losing_improve_gpt4omini
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_improve_gpt5nano,2,1,No,losing_improve_gpt5nano,losing_improve_gpt5nano
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_improve_llama,2,2,Yes,losing_improve_llama,winning_text
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_improve_mistral,2,1,No,losing_improve_mistral,losing_improve_mistral
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_improve_qwen,2,1,No,losing_improve_qwen,losing_improve_qwen
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_paraphrase_claude,2,1,No,losing_paraphrase_claude,losing_paraphrase_claude
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_paraphrase_gemini,2,2,Yes,losing_paraphrase_gemini,winning_text
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_paraphrase_gpt4omini,2,1,No,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_paraphrase_gpt5nano,2,1,No,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_paraphrase_llama,2,1,No,losing_paraphrase_llama,losing_paraphrase_llama
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_paraphrase_mistral,2,1,No,losing_paraphrase_mistral,losing_paraphrase_mistral
9928a2d6-ca8f-4016-84e1-8b52c6fc22ed,askacademia_train,winning_text,losing_paraphrase_qwen,2,1,No,losing_paraphrase_qwen,losing_paraphrase_qwen
