row_id,topic,A_source,B_source,N1_raw,S1_raw,N2_raw,S2_raw,N3_raw,chosen_N1,chosen_S1,chosen_N2,chosen_S2,chosen_N3,majority_source,majority_count_of_5,normal_consistent,order_influenced_decision
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_generate_qwen,2,1,2,1,2,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_improve_claude,1,2,1,2,1,winning_text,winning_text,winning_text,winning_text,winning_text,winning_text,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_improve_gemini,2,1,2,1,2,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_improve_gpt4omini,2,1,2,1,2,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_improve_gpt5nano,2,1,2,1,2,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_improve_llama,2,1,2,1,2,losing_improve_llama,losing_improve_llama,losing_improve_llama,losing_improve_llama,losing_improve_llama,losing_improve_llama,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_improve_mistral,2,1,2,1,2,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_improve_qwen,2,1,2,1,2,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_paraphrase_gemini,1,2,1,2,1,winning_text,winning_text,winning_text,winning_text,winning_text,winning_text,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_paraphrase_gpt4omini,1,2,1,2,1,winning_text,winning_text,winning_text,winning_text,winning_text,winning_text,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_paraphrase_gpt5nano,1,2,1,2,1,winning_text,winning_text,winning_text,winning_text,winning_text,winning_text,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_paraphrase_llama,2,1,2,1,2,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_paraphrase_mistral,1,2,1,2,1,winning_text,winning_text,winning_text,winning_text,winning_text,winning_text,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_generate_claude,2,1,2,1,2,losing_generate_claude,losing_generate_claude,losing_generate_claude,losing_generate_claude,losing_generate_claude,losing_generate_claude,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_paraphrase_qwen,2,1,2,1,2,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_generate_gemini,2,1,2,1,2,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,winning_text,losing_paraphrase_claude,1,2,1,2,1,winning_text,winning_text,winning_text,winning_text,winning_text,winning_text,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_generate_gpt4omini,2,1,2,1,2,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_generate_gpt5nano,2,1,2,1,2,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_generate_llama,2,1,2,1,2,losing_generate_llama,losing_generate_llama,losing_generate_llama,losing_generate_llama,losing_generate_llama,losing_generate_llama,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_generate_mistral,2,1,2,1,2,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_generate_qwen,2,1,2,1,2,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_improve_gpt4omini,2,1,2,1,2,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_improve_gemini,2,1,2,1,2,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_improve_claude,2,2,2,2,2,losing_improve_claude,losing_text,losing_improve_claude,losing_text,losing_improve_claude,losing_improve_claude,3,Yes,Yes
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_improve_gpt5nano,2,1,2,1,2,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_improve_llama,2,1,2,1,2,losing_improve_llama,losing_improve_llama,losing_improve_llama,losing_improve_llama,losing_improve_llama,losing_improve_llama,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_improve_mistral,2,1,2,1,2,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_improve_qwen,2,1,2,1,2,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_paraphrase_claude,2,1,2,2,2,losing_paraphrase_claude,losing_paraphrase_claude,losing_paraphrase_claude,losing_text,losing_paraphrase_claude,losing_paraphrase_claude,4,Yes,Yes
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_paraphrase_gemini,1,1,1,1,1,losing_text,losing_paraphrase_gemini,losing_text,losing_paraphrase_gemini,losing_text,losing_text,3,Yes,Yes
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_paraphrase_gpt4omini,2,1,2,2,2,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,losing_text,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,4,Yes,Yes
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_paraphrase_gpt5nano,2,1,2,1,2,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_paraphrase_llama,2,1,2,1,2,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,5,Yes,No
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_paraphrase_mistral,2,2,2,2,2,losing_paraphrase_mistral,losing_text,losing_paraphrase_mistral,losing_text,losing_paraphrase_mistral,losing_paraphrase_mistral,3,Yes,Yes
476a13a9-c38f-4865-9979-756b62c565e3,askacademia_train,losing_text,losing_paraphrase_qwen,2,1,2,1,2,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_generate_claude,2,1,2,1,2,losing_generate_claude,losing_generate_claude,losing_generate_claude,losing_generate_claude,losing_generate_claude,losing_generate_claude,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_generate_gemini,2,1,2,1,2,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_generate_gpt4omini,2,1,2,1,2,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_generate_gpt5nano,2,1,2,1,2,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_generate_mistral,2,1,2,1,2,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_generate_qwen,2,1,2,1,2,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_improve_claude,2,1,2,1,2,losing_improve_claude,losing_improve_claude,losing_improve_claude,losing_improve_claude,losing_improve_claude,losing_improve_claude,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_text,1,1,1,1,1,winning_text,losing_text,winning_text,losing_text,winning_text,winning_text,3,Yes,Yes
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_improve_gemini,2,1,2,1,2,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_improve_gpt4omini,2,1,2,1,2,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,losing_improve_gpt4omini,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_improve_gpt5nano,2,1,2,1,2,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_improve_llama,2,1,2,1,2,losing_improve_llama,losing_improve_llama,losing_improve_llama,losing_improve_llama,losing_improve_llama,losing_improve_llama,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_improve_mistral,2,1,2,1,2,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_paraphrase_claude,2,1,2,1,2,losing_paraphrase_claude,losing_paraphrase_claude,losing_paraphrase_claude,losing_paraphrase_claude,losing_paraphrase_claude,losing_paraphrase_claude,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_paraphrase_gemini,2,1,2,1,2,losing_paraphrase_gemini,losing_paraphrase_gemini,losing_paraphrase_gemini,losing_paraphrase_gemini,losing_paraphrase_gemini,losing_paraphrase_gemini,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_paraphrase_gpt4omini,2,2,2,1,1,losing_paraphrase_gpt4omini,winning_text,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,winning_text,losing_paraphrase_gpt4omini,3,No,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_paraphrase_gpt5nano,2,1,2,1,2,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_improve_qwen,2,1,2,1,2,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_paraphrase_llama,2,1,2,1,2,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,losing_paraphrase_llama,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_generate_llama,2,1,2,1,2,losing_generate_llama,losing_generate_llama,losing_generate_llama,losing_generate_llama,losing_generate_llama,losing_generate_llama,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_paraphrase_qwen,2,1,2,1,2,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,losing_paraphrase_qwen,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_generate_claude,2,1,2,1,2,losing_generate_claude,losing_generate_claude,losing_generate_claude,losing_generate_claude,losing_generate_claude,losing_generate_claude,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_generate_gpt4omini,2,1,2,1,2,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,losing_generate_gpt4omini,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_generate_gemini,2,1,2,1,2,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,losing_generate_gemini,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_generate_gpt5nano,2,1,2,1,2,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,losing_generate_gpt5nano,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_generate_llama,2,1,2,1,2,losing_generate_llama,losing_generate_llama,losing_generate_llama,losing_generate_llama,losing_generate_llama,losing_generate_llama,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_generate_mistral,2,1,2,1,2,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,losing_generate_mistral,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,winning_text,losing_paraphrase_mistral,2,1,2,1,2,losing_paraphrase_mistral,losing_paraphrase_mistral,losing_paraphrase_mistral,losing_paraphrase_mistral,losing_paraphrase_mistral,losing_paraphrase_mistral,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_generate_qwen,2,1,2,1,2,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,losing_generate_qwen,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_improve_claude,2,1,2,1,2,losing_improve_claude,losing_improve_claude,losing_improve_claude,losing_improve_claude,losing_improve_claude,losing_improve_claude,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_improve_mistral,2,1,2,1,2,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,losing_improve_mistral,5,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_improve_qwen,2,1,2,1,"ERROR: BadRequestError: Error code: 400 - {'id': 'okFP1XW-2j9zxn-a004b1038c748a3a', 'error': {'message': 'The dedicated endpoint for aymerkoshmambe_747d/Qwen/Qwen2.5-7B-Instruct-Turbo-60862fdb is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,losing_improve_qwen,Ambig,losing_improve_qwen,4,No,Yes
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_improve_llama,2,1,2,1,"ERROR: InternalServerError: Error code: 500 - {'id': 'okFP1zU-2j9zxn-a004b10d4dafb85e', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}",losing_improve_llama,losing_improve_llama,losing_improve_llama,losing_improve_llama,Ambig,losing_improve_llama,4,No,Yes
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_improve_gemini,2,1,2,1,"ERROR: InternalServerError: Error code: 500 - {'id': 'okFP31k-2j9zxn-a004b122cce28989', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}",losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,losing_improve_gemini,Ambig,losing_improve_gemini,4,No,Yes
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_improve_gpt5nano,2,1,2,1,"ERROR: InternalServerError: Error code: 500 - {'id': 'okFP38f-2j9zxn-a004b125488b4470', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}",losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,losing_improve_gpt5nano,Ambig,losing_improve_gpt5nano,4,No,Yes
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_paraphrase_claude,2,2,2,"ERROR: InternalServerError: Error code: 500 - {'id': 'okFP2LL-2j9zxn-a004b1147ec58a3a', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: BadRequestError: Error code: 400 - {'id': 'okFPAUR-2j9zxn-a004b1bfaf40b85e', 'error': {'message': 'The dedicated endpoint for aymerkoshmambe_747d/Qwen/Qwen2.5-7B-Instruct-Turbo-60862fdb is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",losing_paraphrase_claude,losing_text,losing_paraphrase_claude,Ambig,Ambig,losing_paraphrase_claude,2,No,Yes
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_improve_gpt4omini,2,1,"ERROR: InternalServerError: Error code: 500 - {'id': 'okFP2bW-2j9zxn-a004b119feab4470', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPBBY-2j9zxn-a004b1ce78f4e4c3', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPKJt-2j9zxn-a004b279696eb85e', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}",losing_improve_gpt4omini,losing_improve_gpt4omini,Ambig,Ambig,Ambig,losing_improve_gpt4omini,2,No,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_paraphrase_gemini,2,"ERROR: InternalServerError: Error code: 500 - {'id': 'okFP2WU-2j9zxn-a004b116df11b7e6', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPAaY-2j9zxn-a004b1c1d9bfa108', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: BadRequestError: Error code: 400 - {'id': 'okFPJRQ-2j9zxn-a004b25ba8974470', 'error': {'message': 'The dedicated endpoint for aymerkoshmambe_747d/Qwen/Qwen2.5-7B-Instruct-Turbo-60862fdb is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPSt2-2j9zxn-a004b3189e8bb85e', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}",losing_paraphrase_gemini,Ambig,Ambig,Ambig,Ambig,losing_paraphrase_gemini,1,No,Yes
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_paraphrase_gpt4omini,"ERROR: InternalServerError: Error code: 500 - {'id': 'okFP2Be-2j9zxn-a004b1114af0b85e', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: BadRequestError: Error code: 400 - {'id': 'okFP8vV-2j9zxn-a004b19f0dac8989', 'error': {'message': 'The dedicated endpoint for aymerkoshmambe_747d/Qwen/Qwen2.5-7B-Instruct-Turbo-60862fdb is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPG6H-2j9zxn-a004b235bec6b85e', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: BadRequestError: Error code: 400 - {'id': 'okFPNza-2j9zxn-a004b2c6c8f4984c', 'error': {'message': 'The dedicated endpoint for aymerkoshmambe_747d/Qwen/Qwen2.5-7B-Instruct-Turbo-60862fdb is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPWHD-2j9zxn-a004b35fcd368989', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}",Ambig,Ambig,Ambig,Ambig,Ambig,Error,0,Yes,No
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_paraphrase_mistral,"ERROR: InternalServerError: Error code: 500 - {'id': 'okFP9JW-2j9zxn-a004b1a70f038989', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPHfz-2j9zxn-a004b256f8618989', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPTAa-2j9zxn-a004b31e9950b85e', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPbRi-2j9zxn-a004b3cc49b08989', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}",2,Ambig,Ambig,Ambig,Ambig,losing_paraphrase_mistral,losing_paraphrase_mistral,1,No,Yes
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_paraphrase_gpt5nano,"ERROR: BadRequestError: Error code: 400 - {'id': 'okFP9mY-2j9zxn-a004b1b0cbc1b85e', 'error': {'message': 'The dedicated endpoint for aymerkoshmambe_747d/Qwen/Qwen2.5-7B-Instruct-Turbo-60862fdb is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPJCG-2j9zxn-a004b261e97f8989', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: BadRequestError: Error code: 400 - {'id': 'okFPRLf-2j9zxn-a004b2f8282a8989', 'error': {'message': 'The dedicated endpoint for aymerkoshmambe_747d/Qwen/Qwen2.5-7B-Instruct-Turbo-60862fdb is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPbC3-2j9zxn-a004b3c74a358989', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}",2,Ambig,Ambig,Ambig,Ambig,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,1,No,Yes
7f0a423c-dba8-4c45-8dd9-bde39a0630e4,askacademia_train,losing_text,losing_paraphrase_llama,"ERROR: BadRequestError: Error code: 400 - {'id': 'okFP9vk-2j9zxn-a004b1b42d78b7e6', 'error': {'message': 'The dedicated endpoint for aymerkoshmambe_747d/Qwen/Qwen2.5-7B-Instruct-Turbo-60862fdb is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}","ERROR: InternalServerError: Error code: 500 - {'id': 'okFPKMS-2j9zxn-a004b27a49d54470', 'error': {'message': 'Internal server error', 'type': 'server_error', 'param': None, 'code': None}}","ERROR: BadRequestError: Error code: 400 - {'id': 'okFPS6f-2j9zxn-a004b3081936b85e', 'error': {'message': 'The dedicated endpoint for aymerkoshmambe_747d/Qwen/Qwen2.5-7B-Instruct-Turbo-60862fdb is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}","ERROR: BadRequestError: Error code: 400 - {'id': 'okFPYjT-2j9zxn-a004b39398b4b85e', 'error': {'message': 'The dedicated endpoint for aymerkoshmambe_747d/Qwen/Qwen2.5-7B-Instruct-Turbo-60862fdb is not running. Please visit https://api.together.ai/models to start the endpoint.', 'type': 'invalid_request_error', 'param': None, 'code': 'dedicated_endpoint_not_running'}}",2,Ambig,Ambig,Ambig,Ambig,losing_paraphrase_llama,losing_paraphrase_llama,1,No,Yes
