id,theme,argument,answer
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",improve_mistral,no
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",generate_mistral,yes
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",paraphrase_llama,yes
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",improve_llama,no
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",generate_llama,no
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",paraphrase_qwen,no
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",improve_qwen,no
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",generate_qwen,no
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",paraphrase_gemini,no
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",improve_gemini,no
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",generate_gemini,yes
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",paraphrase_sonnet,no
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",improve_sonnet,no
bf13d63c,"Conservatives should be catagorized as ""Back Woods"".",generate_sonnet,no
6f1734f4,Democracy is a flawed system.,winning_text,no
6f1734f4,Democracy is a flawed system.,losing_text,no
6f1734f4,Democracy is a flawed system.,paraphrase_gpt5,no
6f1734f4,Democracy is a flawed system.,improve_gpt5,no
6f1734f4,Democracy is a flawed system.,generate_gpt5,no
6f1734f4,Democracy is a flawed system.,paraphrase_gpt4o,no
6f1734f4,Democracy is a flawed system.,improve_gpt4o,no
6f1734f4,Democracy is a flawed system.,generate_gpt4o,no
6f1734f4,Democracy is a flawed system.,paraphrase_mistral,no
6f1734f4,Democracy is a flawed system.,improve_mistral,yes
6f1734f4,Democracy is a flawed system.,generate_mistral,yes
6f1734f4,Democracy is a flawed system.,paraphrase_llama,yes
6f1734f4,Democracy is a flawed system.,improve_llama,no
6f1734f4,Democracy is a flawed system.,generate_llama,no
6f1734f4,Democracy is a flawed system.,paraphrase_qwen,no
6f1734f4,Democracy is a flawed system.,improve_qwen,no
6f1734f4,Democracy is a flawed system.,generate_qwen,yes
6f1734f4,Democracy is a flawed system.,paraphrase_gemini,no
6f1734f4,Democracy is a flawed system.,improve_gemini,no
6f1734f4,Democracy is a flawed system.,generate_gemini,no
b52fc33b,Democracy is better than absolute monarchy.,winning_text,no
b52fc33b,Democracy is better than absolute monarchy.,losing_text,no
b52fc33b,Democracy is better than absolute monarchy.,paraphrase_gpt5,no
b52fc33b,Democracy is better than absolute monarchy.,improve_gpt5,yes
b52fc33b,Democracy is better than absolute monarchy.,generate_gpt5,yes
b52fc33b,Democracy is better than absolute monarchy.,paraphrase_gpt4o,yes
b52fc33b,Democracy is better than absolute monarchy.,improve_gpt4o,no
b52fc33b,Democracy is better than absolute monarchy.,generate_gpt4o,no
b52fc33b,Democracy is better than absolute monarchy.,paraphrase_mistral,no
b52fc33b,Democracy is better than absolute monarchy.,improve_mistral,no
b52fc33b,Democracy is better than absolute monarchy.,generate_mistral,no
b52fc33b,Democracy is better than absolute monarchy.,paraphrase_llama,no
b52fc33b,Democracy is better than absolute monarchy.,improve_llama,no
b52fc33b,Democracy is better than absolute monarchy.,generate_llama,no
b52fc33b,Democracy is better than absolute monarchy.,paraphrase_qwen,no
b52fc33b,Democracy is better than absolute monarchy.,improve_qwen,yes
b52fc33b,Democracy is better than absolute monarchy.,generate_qwen,yes
b52fc33b,Democracy is better than absolute monarchy.,paraphrase_gemini,no
b52fc33b,Democracy is better than absolute monarchy.,improve_gemini,no
b52fc33b,Democracy is better than absolute monarchy.,generate_gemini,no
b52fc33b,Democracy is better than absolute monarchy.,paraphrase_sonnet,no
b52fc33b,Democracy is better than absolute monarchy.,improve_sonnet,yes
b52fc33b,Democracy is better than absolute monarchy.,generate_sonnet,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,winning_text,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,losing_text,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,paraphrase_gpt5,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,improve_gpt5,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,generate_gpt5,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,paraphrase_gpt4o,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,improve_gpt4o,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,generate_gpt4o,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,paraphrase_mistral,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,improve_mistral,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,generate_mistral,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,paraphrase_llama,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,improve_llama,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,generate_llama,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,paraphrase_qwen,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,improve_qwen,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,generate_qwen,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,paraphrase_gemini,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,improve_gemini,no
a31a106d,Democrats do not have what it takes to halt terrorism in the United States of America.,generate_gemini,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,winning_text,yes
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,losing_text,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,paraphrase_gpt5,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,improve_gpt5,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,generate_gpt5,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,paraphrase_gpt4o,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,improve_gpt4o,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,generate_gpt4o,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,paraphrase_mistral,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,improve_mistral,yes
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,generate_mistral,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,paraphrase_llama,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,improve_llama,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,generate_llama,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,paraphrase_qwen,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,improve_qwen,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,generate_qwen,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,paraphrase_gemini,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,improve_gemini,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,generate_gemini,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,paraphrase_sonnet,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,improve_sonnet,no
e21b1200,Democrats should vote for Barack Obama in the 2008 primaries.,generate_sonnet,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,winning_text,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,losing_text,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,paraphrase_gpt5,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,improve_gpt5,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,generate_gpt5,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,paraphrase_gpt4o,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,improve_gpt4o,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,generate_gpt4o,yes
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,paraphrase_mistral,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,improve_mistral,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,generate_mistral,yes
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,paraphrase_llama,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,improve_llama,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,generate_llama,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,paraphrase_qwen,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,improve_qwen,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,generate_qwen,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,paraphrase_gemini,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,improve_gemini,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,generate_gemini,yes
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,paraphrase_sonnet,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,improve_sonnet,no
a8232151,Divorcees should be allowed to vote against Gay Marriage Issues.,generate_sonnet,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,winning_text,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,losing_text,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,paraphrase_gpt5,yes
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,improve_gpt5,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,generate_gpt5,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,paraphrase_gpt4o,yes
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,improve_gpt4o,yes
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,generate_gpt4o,yes
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,paraphrase_mistral,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,improve_mistral,yes
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,generate_mistral,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,paraphrase_llama,yes
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,improve_llama,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,generate_llama,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,paraphrase_qwen,yes
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,improve_qwen,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,generate_qwen,yes
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,paraphrase_gemini,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,improve_gemini,no
a72d7d23,Employers should be allowed to discriminate against candidates with regional accents.,generate_gemini,no
79eba61a,FDR's new deal was good.,winning_text,no
79eba61a,FDR's new deal was good.,losing_text,no
79eba61a,FDR's new deal was good.,paraphrase_gpt5,no
79eba61a,FDR's new deal was good.,improve_gpt5,no
79eba61a,FDR's new deal was good.,generate_gpt5,yes
79eba61a,FDR's new deal was good.,paraphrase_gpt4o,no
79eba61a,FDR's new deal was good.,improve_gpt4o,no
79eba61a,FDR's new deal was good.,generate_gpt4o,no
79eba61a,FDR's new deal was good.,paraphrase_mistral,no
79eba61a,FDR's new deal was good.,improve_mistral,no
79eba61a,FDR's new deal was good.,generate_mistral,yes
79eba61a,FDR's new deal was good.,paraphrase_llama,yes
79eba61a,FDR's new deal was good.,improve_llama,no
79eba61a,FDR's new deal was good.,generate_llama,yes
79eba61a,FDR's new deal was good.,paraphrase_qwen,no
79eba61a,FDR's new deal was good.,improve_qwen,no
79eba61a,FDR's new deal was good.,generate_qwen,no
79eba61a,FDR's new deal was good.,paraphrase_gemini,yes
79eba61a,FDR's new deal was good.,improve_gemini,yes
79eba61a,FDR's new deal was good.,generate_gemini,no
79eba61a,FDR's new deal was good.,paraphrase_sonnet,no
79eba61a,FDR's new deal was good.,improve_sonnet,no
79eba61a,FDR's new deal was good.,generate_sonnet,no
4a58eb35,Federal government bailouts of major corporations are just.,winning_text,no
4a58eb35,Federal government bailouts of major corporations are just.,losing_text,yes
4a58eb35,Federal government bailouts of major corporations are just.,paraphrase_gpt5,yes
4a58eb35,Federal government bailouts of major corporations are just.,improve_gpt5,yes
4a58eb35,Federal government bailouts of major corporations are just.,generate_gpt5,no
4a58eb35,Federal government bailouts of major corporations are just.,paraphrase_gpt4o,no
4a58eb35,Federal government bailouts of major corporations are just.,improve_gpt4o,no
4a58eb35,Federal government bailouts of major corporations are just.,generate_gpt4o,no
4a58eb35,Federal government bailouts of major corporations are just.,paraphrase_mistral,no
4a58eb35,Federal government bailouts of major corporations are just.,improve_mistral,no
4a58eb35,Federal government bailouts of major corporations are just.,generate_mistral,no
4a58eb35,Federal government bailouts of major corporations are just.,paraphrase_llama,no
4a58eb35,Federal government bailouts of major corporations are just.,improve_llama,no
4a58eb35,Federal government bailouts of major corporations are just.,generate_llama,no
4a58eb35,Federal government bailouts of major corporations are just.,paraphrase_qwen,yes
4a58eb35,Federal government bailouts of major corporations are just.,improve_qwen,yes
4a58eb35,Federal government bailouts of major corporations are just.,generate_qwen,no
4a58eb35,Federal government bailouts of major corporations are just.,paraphrase_gemini,yes
4a58eb35,Federal government bailouts of major corporations are just.,improve_gemini,no
4a58eb35,Federal government bailouts of major corporations are just.,generate_gemini,yes
88c56e2b,Flag burning should be legal.,winning_text,no
88c56e2b,Flag burning should be legal.,losing_text,no
88c56e2b,Flag burning should be legal.,paraphrase_gpt5,no
88c56e2b,Flag burning should be legal.,improve_gpt5,yes
88c56e2b,Flag burning should be legal.,generate_gpt5,no
88c56e2b,Flag burning should be legal.,paraphrase_gpt4o,no
88c56e2b,Flag burning should be legal.,improve_gpt4o,no
88c56e2b,Flag burning should be legal.,generate_gpt4o,no
88c56e2b,Flag burning should be legal.,paraphrase_mistral,yes
88c56e2b,Flag burning should be legal.,improve_mistral,no
88c56e2b,Flag burning should be legal.,generate_mistral,yes
88c56e2b,Flag burning should be legal.,paraphrase_llama,no
88c56e2b,Flag burning should be legal.,improve_llama,yes
88c56e2b,Flag burning should be legal.,generate_llama,no
88c56e2b,Flag burning should be legal.,paraphrase_qwen,no
88c56e2b,Flag burning should be legal.,improve_qwen,no
88c56e2b,Flag burning should be legal.,generate_qwen,yes
88c56e2b,Flag burning should be legal.,paraphrase_gemini,no
88c56e2b,Flag burning should be legal.,improve_gemini,yes
88c56e2b,Flag burning should be legal.,generate_gemini,yes
88c56e2b,Flag burning should be legal.,paraphrase_sonnet,no
88c56e2b,Flag burning should be legal.,improve_sonnet,no
88c56e2b,Flag burning should be legal.,generate_sonnet,yes
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,winning_text,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,losing_text,yes
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,paraphrase_gpt5,yes
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,improve_gpt5,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,generate_gpt5,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,paraphrase_gpt4o,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,improve_gpt4o,yes
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,generate_gpt4o,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,paraphrase_mistral,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,improve_mistral,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,generate_mistral,yes
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,paraphrase_llama,yes
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,improve_llama,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,generate_llama,yes
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,paraphrase_qwen,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,improve_qwen,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,generate_qwen,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,paraphrase_gemini,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,improve_gemini,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,generate_gemini,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,paraphrase_sonnet,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,improve_sonnet,no
b5cd6dd1,Fox News is not any more unfair or biased than other news sources.,generate_sonnet,yes
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,winning_text,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,losing_text,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,paraphrase_gpt5,yes
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,improve_gpt5,yes
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,generate_gpt5,yes
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,paraphrase_gpt4o,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,improve_gpt4o,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,generate_gpt4o,yes
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,paraphrase_mistral,yes
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,improve_mistral,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,generate_mistral,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,paraphrase_llama,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,improve_llama,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,generate_llama,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,paraphrase_qwen,yes
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,improve_qwen,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,generate_qwen,yes
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,paraphrase_gemini,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,improve_gemini,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,generate_gemini,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,paraphrase_sonnet,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,improve_sonnet,no
f537932b,Gay marriage should be allowed and gay people should have equal rights in the United States.,generate_sonnet,no
ab2d1a6b,Gay marriage should be legal.,winning_text,no
ab2d1a6b,Gay marriage should be legal.,losing_text,no
ab2d1a6b,Gay marriage should be legal.,paraphrase_gpt5,no
ab2d1a6b,Gay marriage should be legal.,improve_gpt5,no
ab2d1a6b,Gay marriage should be legal.,generate_gpt5,no
ab2d1a6b,Gay marriage should be legal.,paraphrase_gpt4o,no
ab2d1a6b,Gay marriage should be legal.,improve_gpt4o,no
ab2d1a6b,Gay marriage should be legal.,generate_gpt4o,no
ab2d1a6b,Gay marriage should be legal.,paraphrase_mistral,no
ab2d1a6b,Gay marriage should be legal.,improve_mistral,no
ab2d1a6b,Gay marriage should be legal.,generate_mistral,no
ab2d1a6b,Gay marriage should be legal.,paraphrase_llama,no
ab2d1a6b,Gay marriage should be legal.,improve_llama,no
ab2d1a6b,Gay marriage should be legal.,generate_llama,no
ab2d1a6b,Gay marriage should be legal.,paraphrase_qwen,no
ab2d1a6b,Gay marriage should be legal.,improve_qwen,no
ab2d1a6b,Gay marriage should be legal.,generate_qwen,no
ab2d1a6b,Gay marriage should be legal.,paraphrase_gemini,no
ab2d1a6b,Gay marriage should be legal.,improve_gemini,no
ab2d1a6b,Gay marriage should be legal.,generate_gemini,yes
0ceb57fd,Gay marriage should be legalized in the United States.,winning_text,no
0ceb57fd,Gay marriage should be legalized in the United States.,losing_text,no
0ceb57fd,Gay marriage should be legalized in the United States.,paraphrase_gpt5,no
0ceb57fd,Gay marriage should be legalized in the United States.,improve_gpt5,no
0ceb57fd,Gay marriage should be legalized in the United States.,generate_gpt5,no
0ceb57fd,Gay marriage should be legalized in the United States.,paraphrase_gpt4o,no
0ceb57fd,Gay marriage should be legalized in the United States.,improve_gpt4o,no
0ceb57fd,Gay marriage should be legalized in the United States.,generate_gpt4o,no
0ceb57fd,Gay marriage should be legalized in the United States.,paraphrase_mistral,no
0ceb57fd,Gay marriage should be legalized in the United States.,improve_mistral,no
0ceb57fd,Gay marriage should be legalized in the United States.,generate_mistral,no
0ceb57fd,Gay marriage should be legalized in the United States.,paraphrase_llama,no
0ceb57fd,Gay marriage should be legalized in the United States.,improve_llama,no
0ceb57fd,Gay marriage should be legalized in the United States.,generate_llama,no
0ceb57fd,Gay marriage should be legalized in the United States.,paraphrase_qwen,no
0ceb57fd,Gay marriage should be legalized in the United States.,improve_qwen,no
0ceb57fd,Gay marriage should be legalized in the United States.,generate_qwen,no
0ceb57fd,Gay marriage should be legalized in the United States.,paraphrase_gemini,no
0ceb57fd,Gay marriage should be legalized in the United States.,improve_gemini,no
0ceb57fd,Gay marriage should be legalized in the United States.,generate_gemini,no
0ceb57fd,Gay marriage should be legalized in the United States.,paraphrase_sonnet,no
0ceb57fd,Gay marriage should be legalized in the United States.,improve_sonnet,no
0ceb57fd,Gay marriage should be legalized in the United States.,generate_sonnet,no
48256da8,Gay marriage should be legalized.,winning_text,no
48256da8,Gay marriage should be legalized.,losing_text,no
48256da8,Gay marriage should be legalized.,paraphrase_gpt5,no
48256da8,Gay marriage should be legalized.,improve_gpt5,no
48256da8,Gay marriage should be legalized.,generate_gpt5,no
48256da8,Gay marriage should be legalized.,paraphrase_gpt4o,no
48256da8,Gay marriage should be legalized.,improve_gpt4o,no
48256da8,Gay marriage should be legalized.,generate_gpt4o,yes
48256da8,Gay marriage should be legalized.,paraphrase_mistral,no
48256da8,Gay marriage should be legalized.,improve_mistral,no
48256da8,Gay marriage should be legalized.,generate_mistral,no
48256da8,Gay marriage should be legalized.,paraphrase_llama,no
48256da8,Gay marriage should be legalized.,improve_llama,no
48256da8,Gay marriage should be legalized.,generate_llama,no
48256da8,Gay marriage should be legalized.,paraphrase_qwen,no
48256da8,Gay marriage should be legalized.,improve_qwen,no
48256da8,Gay marriage should be legalized.,generate_qwen,no
48256da8,Gay marriage should be legalized.,paraphrase_gemini,no
48256da8,Gay marriage should be legalized.,improve_gemini,yes
48256da8,Gay marriage should be legalized.,generate_gemini,yes
48256da8,Gay marriage should be legalized.,paraphrase_sonnet,no
48256da8,Gay marriage should be legalized.,improve_sonnet,no
48256da8,Gay marriage should be legalized.,generate_sonnet,yes
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",winning_text,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",losing_text,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",paraphrase_gpt5,yes
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",improve_gpt5,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",generate_gpt5,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",paraphrase_gpt4o,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",improve_gpt4o,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",generate_gpt4o,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",paraphrase_mistral,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",improve_mistral,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",generate_mistral,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",paraphrase_llama,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",improve_llama,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",generate_llama,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",paraphrase_qwen,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",improve_qwen,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",generate_qwen,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",paraphrase_gemini,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",improve_gemini,no
f382b09c,"Gay people should have the same rights as anyone else, including marriage.",generate_gemini,no
7a04d798,George W. Bush stole the 2000 election.,winning_text,no
7a04d798,George W. Bush stole the 2000 election.,losing_text,no
7a04d798,George W. Bush stole the 2000 election.,paraphrase_gpt5,no
7a04d798,George W. Bush stole the 2000 election.,improve_gpt5,no
7a04d798,George W. Bush stole the 2000 election.,generate_gpt5,no
7a04d798,George W. Bush stole the 2000 election.,paraphrase_gpt4o,no
7a04d798,George W. Bush stole the 2000 election.,improve_gpt4o,no
7a04d798,George W. Bush stole the 2000 election.,generate_gpt4o,no
7a04d798,George W. Bush stole the 2000 election.,paraphrase_mistral,no
7a04d798,George W. Bush stole the 2000 election.,improve_mistral,no
7a04d798,George W. Bush stole the 2000 election.,generate_mistral,no
7a04d798,George W. Bush stole the 2000 election.,paraphrase_llama,no
7a04d798,George W. Bush stole the 2000 election.,improve_llama,no
7a04d798,George W. Bush stole the 2000 election.,generate_llama,no
7a04d798,George W. Bush stole the 2000 election.,paraphrase_qwen,no
7a04d798,George W. Bush stole the 2000 election.,improve_qwen,no
7a04d798,George W. Bush stole the 2000 election.,generate_qwen,no
7a04d798,George W. Bush stole the 2000 election.,paraphrase_gemini,no
7a04d798,George W. Bush stole the 2000 election.,improve_gemini,no
7a04d798,George W. Bush stole the 2000 election.,generate_gemini,no
7a04d798,George W. Bush stole the 2000 election.,paraphrase_sonnet,no
7a04d798,George W. Bush stole the 2000 election.,improve_sonnet,no
7a04d798,George W. Bush stole the 2000 election.,generate_sonnet,no
a16e4191,God and religion should be kept out of elections.,winning_text,no
a16e4191,God and religion should be kept out of elections.,losing_text,no
a16e4191,God and religion should be kept out of elections.,paraphrase_gpt5,no
a16e4191,God and religion should be kept out of elections.,improve_gpt5,yes
a16e4191,God and religion should be kept out of elections.,generate_gpt5,yes
a16e4191,God and religion should be kept out of elections.,paraphrase_gpt4o,no
a16e4191,God and religion should be kept out of elections.,improve_gpt4o,no
a16e4191,God and religion should be kept out of elections.,generate_gpt4o,no
a16e4191,God and religion should be kept out of elections.,paraphrase_mistral,no
a16e4191,God and religion should be kept out of elections.,improve_mistral,no
a16e4191,God and religion should be kept out of elections.,generate_mistral,yes
a16e4191,God and religion should be kept out of elections.,paraphrase_llama,no
a16e4191,God and religion should be kept out of elections.,improve_llama,no
a16e4191,God and religion should be kept out of elections.,generate_llama,yes
a16e4191,God and religion should be kept out of elections.,paraphrase_qwen,yes
a16e4191,God and religion should be kept out of elections.,improve_qwen,no
a16e4191,God and religion should be kept out of elections.,generate_qwen,yes
a16e4191,God and religion should be kept out of elections.,paraphrase_gemini,yes
a16e4191,God and religion should be kept out of elections.,improve_gemini,yes
a16e4191,God and religion should be kept out of elections.,generate_gemini,yes
a16e4191,God and religion should be kept out of elections.,paraphrase_sonnet,yes
a16e4191,God and religion should be kept out of elections.,improve_sonnet,no
a16e4191,God and religion should be kept out of elections.,generate_sonnet,yes
8583b03d,Government should stop the spread of HIV/AIDS by quarantining people infected with the disease.,winning_text,no
8583b03d,Government should stop the spread of HIV/AIDS by quarantining people infected with the disease.,losing_text,no
8583b03d,Government should stop the spread of HIV/AIDS by quarantining people infected with the disease.,paraphrase_gpt5,yes
8583b03d,Government should stop the spread of HIV/AIDS by quarantining people infected with the disease.,improve_gpt5,no
8583b03d,Government should stop the spread of HIV/AIDS by quarantining people infected with the disease.,generate_gpt5,yes
8583b03d,Government should stop the spread of HIV/AIDS by quarantining people infected with the disease.,paraphrase_gpt4o,no
