row_id,proposition,argument_column,answer
103,NEJMoa1404037,losing_generate_gpt5nano,no
103,NEJMoa1404037,losing_generate_llama,no
103,NEJMoa1404037,losing_generate_mistral,no
103,NEJMoa1404037,losing_generate_qwen,no
103,NEJMoa1404037,losing_improve_claude,no
103,NEJMoa1404037,losing_improve_gpt4omini,no
103,NEJMoa1404037,losing_improve_gpt5nano,no
103,NEJMoa1404037,losing_improve_llama,yes
103,NEJMoa1404037,losing_improve_mistral,no
103,NEJMoa1404037,losing_improve_qwen,no
103,NEJMoa1404037,losing_paraphrase_claude,no
103,NEJMoa1404037,losing_paraphrase_gemini,no
103,NEJMoa1404037,losing_paraphrase_gpt4omini,no
103,NEJMoa1404037,losing_paraphrase_gpt5nano,no
103,NEJMoa1404037,losing_paraphrase_llama,no
103,NEJMoa1404037,losing_paraphrase_mistral,no
103,NEJMoa1404037,losing_paraphrase_qwen,no
104,NEJMoa1404037,winning_text,no
104,NEJMoa1404037,losing_text,no
104,NEJMoa1404037,losing_generate_claude,no
104,NEJMoa1404037,losing_generate_gpt4omini,no
104,NEJMoa1404037,losing_generate_gpt5nano,no
104,NEJMoa1404037,losing_generate_llama,no
104,NEJMoa1404037,losing_generate_mistral,no
104,NEJMoa1404037,losing_generate_qwen,no
104,NEJMoa1404037,losing_improve_claude,no
104,NEJMoa1404037,losing_improve_gpt4omini,no
104,NEJMoa1404037,losing_improve_gpt5nano,no
104,NEJMoa1404037,losing_improve_llama,yes
104,NEJMoa1404037,losing_improve_mistral,no
104,NEJMoa1404037,losing_improve_qwen,no
104,NEJMoa1404037,losing_paraphrase_claude,no
104,NEJMoa1404037,losing_paraphrase_gpt4omini,no
104,NEJMoa1404037,losing_paraphrase_gpt5nano,no
104,NEJMoa1404037,losing_paraphrase_llama,no
104,NEJMoa1404037,losing_paraphrase_mistral,no
104,NEJMoa1404037,losing_paraphrase_qwen,no
105,NEJMoa1404037,winning_text,no
105,NEJMoa1404037,losing_text,no
105,NEJMoa1404037,losing_generate_claude,no
105,NEJMoa1404037,losing_generate_gemini,no
105,NEJMoa1404037,losing_generate_gpt4omini,no
105,NEJMoa1404037,losing_generate_gpt5nano,no
105,NEJMoa1404037,losing_generate_llama,no
105,NEJMoa1404037,losing_generate_mistral,no
105,NEJMoa1404037,losing_generate_qwen,no
105,NEJMoa1404037,losing_improve_claude,no
105,NEJMoa1404037,losing_improve_gpt4omini,no
105,NEJMoa1404037,losing_improve_gpt5nano,no
105,NEJMoa1404037,losing_improve_llama,no
105,NEJMoa1404037,losing_improve_mistral,no
105,NEJMoa1404037,losing_improve_qwen,no
105,NEJMoa1404037,losing_paraphrase_claude,no
105,NEJMoa1404037,losing_paraphrase_gemini,no
105,NEJMoa1404037,losing_paraphrase_gpt4omini,no
105,NEJMoa1404037,losing_paraphrase_gpt5nano,no
105,NEJMoa1404037,losing_paraphrase_llama,no
105,NEJMoa1404037,losing_paraphrase_mistral,no
105,NEJMoa1404037,losing_paraphrase_qwen,no
106,NEJMoa1404037,winning_text,no
106,NEJMoa1404037,losing_text,no
106,NEJMoa1404037,losing_generate_claude,no
106,NEJMoa1404037,losing_generate_gpt4omini,no
106,NEJMoa1404037,losing_generate_gpt5nano,no
106,NEJMoa1404037,losing_generate_llama,no
106,NEJMoa1404037,losing_generate_mistral,no
106,NEJMoa1404037,losing_generate_qwen,no
106,NEJMoa1404037,losing_improve_claude,no
106,NEJMoa1404037,losing_improve_gpt4omini,no
106,NEJMoa1404037,losing_improve_gpt5nano,no
106,NEJMoa1404037,losing_improve_llama,no
106,NEJMoa1404037,losing_improve_mistral,no
106,NEJMoa1404037,losing_improve_qwen,no
106,NEJMoa1404037,losing_paraphrase_claude,no
106,NEJMoa1404037,losing_paraphrase_gpt4omini,no
106,NEJMoa1404037,losing_paraphrase_gpt5nano,no
106,NEJMoa1404037,losing_paraphrase_llama,no
106,NEJMoa1404037,losing_paraphrase_mistral,no
106,NEJMoa1404037,losing_paraphrase_qwen,no
109,NEJMoa1404037,winning_text,no
109,NEJMoa1404037,losing_text,no
109,NEJMoa1404037,losing_generate_claude,no
109,NEJMoa1404037,losing_generate_gemini,no
109,NEJMoa1404037,losing_generate_gpt4omini,no
109,NEJMoa1404037,losing_generate_gpt5nano,no
109,NEJMoa1404037,losing_generate_llama,no
109,NEJMoa1404037,losing_generate_mistral,no
109,NEJMoa1404037,losing_generate_qwen,no
109,NEJMoa1404037,losing_improve_claude,no
109,NEJMoa1404037,losing_improve_gpt4omini,no
109,NEJMoa1404037,losing_improve_gpt5nano,no
109,NEJMoa1404037,losing_improve_llama,no
109,NEJMoa1404037,losing_improve_mistral,no
109,NEJMoa1404037,losing_improve_qwen,no
109,NEJMoa1404037,losing_paraphrase_claude,no
109,NEJMoa1404037,losing_paraphrase_gpt4omini,no
109,NEJMoa1404037,losing_paraphrase_gpt5nano,no
109,NEJMoa1404037,losing_paraphrase_llama,no
109,NEJMoa1404037,losing_paraphrase_mistral,no
109,NEJMoa1404037,losing_paraphrase_qwen,no
110,NEJMoa1404037,winning_text,no
110,NEJMoa1404037,losing_text,no
110,NEJMoa1404037,losing_generate_claude,no
110,NEJMoa1404037,losing_generate_gpt4omini,no
110,NEJMoa1404037,losing_generate_gpt5nano,no
110,NEJMoa1404037,losing_generate_llama,no
110,NEJMoa1404037,losing_generate_mistral,no
110,NEJMoa1404037,losing_generate_qwen,no
110,NEJMoa1404037,losing_improve_claude,no
110,NEJMoa1404037,losing_improve_gpt4omini,no
110,NEJMoa1404037,losing_improve_gpt5nano,no
110,NEJMoa1404037,losing_improve_llama,no
110,NEJMoa1404037,losing_improve_mistral,no
110,NEJMoa1404037,losing_improve_qwen,no
110,NEJMoa1404037,losing_paraphrase_claude,no
110,NEJMoa1404037,losing_paraphrase_gpt4omini,no
110,NEJMoa1404037,losing_paraphrase_gpt5nano,no
110,NEJMoa1404037,losing_paraphrase_llama,no
110,NEJMoa1404037,losing_paraphrase_mistral,no
110,NEJMoa1404037,losing_paraphrase_qwen,no
111,NEJMoa1404037,winning_text,no
111,NEJMoa1404037,losing_text,no
111,NEJMoa1404037,losing_generate_claude,no
111,NEJMoa1404037,losing_generate_gemini,no
111,NEJMoa1404037,losing_generate_gpt4omini,no
111,NEJMoa1404037,losing_generate_gpt5nano,no
111,NEJMoa1404037,losing_generate_llama,no
111,NEJMoa1404037,losing_generate_mistral,no
111,NEJMoa1404037,losing_generate_qwen,no
111,NEJMoa1404037,losing_improve_claude,no
111,NEJMoa1404037,losing_improve_gpt4omini,no
111,NEJMoa1404037,losing_improve_gpt5nano,no
111,NEJMoa1404037,losing_improve_llama,no
111,NEJMoa1404037,losing_improve_mistral,no
111,NEJMoa1404037,losing_improve_qwen,no
111,NEJMoa1404037,losing_paraphrase_claude,no
111,NEJMoa1404037,losing_paraphrase_gpt4omini,no
111,NEJMoa1404037,losing_paraphrase_gpt5nano,no
111,NEJMoa1404037,losing_paraphrase_llama,no
111,NEJMoa1404037,losing_paraphrase_mistral,no
111,NEJMoa1404037,losing_paraphrase_qwen,no
112,NEJMoa1404037,winning_text,no
112,NEJMoa1404037,losing_text,no
112,NEJMoa1404037,losing_generate_claude,no
112,NEJMoa1404037,losing_generate_gemini,no
112,NEJMoa1404037,losing_generate_gpt4omini,no
112,NEJMoa1404037,losing_generate_gpt5nano,no
112,NEJMoa1404037,losing_generate_llama,no
112,NEJMoa1404037,losing_generate_mistral,no
112,NEJMoa1404037,losing_generate_qwen,no
112,NEJMoa1404037,losing_improve_claude,no
112,NEJMoa1404037,losing_improve_gpt4omini,no
112,NEJMoa1404037,losing_improve_gpt5nano,no
112,NEJMoa1404037,losing_improve_llama,no
112,NEJMoa1404037,losing_improve_mistral,no
112,NEJMoa1404037,losing_improve_qwen,no
112,NEJMoa1404037,losing_paraphrase_claude,no
112,NEJMoa1404037,losing_paraphrase_gemini,no
112,NEJMoa1404037,losing_paraphrase_gpt4omini,no
112,NEJMoa1404037,losing_paraphrase_gpt5nano,no
112,NEJMoa1404037,losing_paraphrase_llama,no
112,NEJMoa1404037,losing_paraphrase_mistral,no
112,NEJMoa1404037,losing_paraphrase_qwen,no
113,NEJMoa1404037,winning_text,no
113,NEJMoa1404037,losing_text,no
113,NEJMoa1404037,losing_generate_claude,no
113,NEJMoa1404037,losing_generate_gemini,no
113,NEJMoa1404037,losing_generate_gpt4omini,no
113,NEJMoa1404037,losing_generate_gpt5nano,no
113,NEJMoa1404037,losing_generate_llama,no
113,NEJMoa1404037,losing_generate_mistral,no
113,NEJMoa1404037,losing_generate_qwen,no
113,NEJMoa1404037,losing_improve_claude,no
113,NEJMoa1404037,losing_improve_gpt4omini,no
113,NEJMoa1404037,losing_improve_gpt5nano,no
113,NEJMoa1404037,losing_improve_llama,no
113,NEJMoa1404037,losing_improve_mistral,yes
113,NEJMoa1404037,losing_improve_qwen,no
113,NEJMoa1404037,losing_paraphrase_claude,no
113,NEJMoa1404037,losing_paraphrase_gemini,no
113,NEJMoa1404037,losing_paraphrase_gpt4omini,no
113,NEJMoa1404037,losing_paraphrase_gpt5nano,no
113,NEJMoa1404037,losing_paraphrase_llama,no
113,NEJMoa1404037,losing_paraphrase_mistral,no
113,NEJMoa1404037,losing_paraphrase_qwen,no
114,NEJMoa1404037,winning_text,no
114,NEJMoa1404037,losing_text,no
114,NEJMoa1404037,losing_generate_claude,no
114,NEJMoa1404037,losing_generate_gemini,no
114,NEJMoa1404037,losing_generate_gpt4omini,no
114,NEJMoa1404037,losing_generate_gpt5nano,yes
114,NEJMoa1404037,losing_generate_llama,no
114,NEJMoa1404037,losing_generate_mistral,no
114,NEJMoa1404037,losing_generate_qwen,no
114,NEJMoa1404037,losing_improve_claude,no
114,NEJMoa1404037,losing_improve_gpt4omini,no
114,NEJMoa1404037,losing_improve_gpt5nano,no
114,NEJMoa1404037,losing_improve_llama,no
114,NEJMoa1404037,losing_improve_mistral,no
114,NEJMoa1404037,losing_improve_qwen,no
114,NEJMoa1404037,losing_paraphrase_claude,no
114,NEJMoa1404037,losing_paraphrase_gpt4omini,no
114,NEJMoa1404037,losing_paraphrase_gpt5nano,no
114,NEJMoa1404037,losing_paraphrase_llama,no
114,NEJMoa1404037,losing_paraphrase_mistral,no
114,NEJMoa1404037,losing_paraphrase_qwen,no
115,NEJMoa1404037,winning_text,no
115,NEJMoa1404037,losing_text,no
115,NEJMoa1404037,losing_generate_claude,no
115,NEJMoa1404037,losing_generate_gemini,no
115,NEJMoa1404037,losing_generate_gpt4omini,no
115,NEJMoa1404037,losing_generate_gpt5nano,no
115,NEJMoa1404037,losing_generate_llama,no
115,NEJMoa1404037,losing_generate_mistral,no
115,NEJMoa1404037,losing_generate_qwen,no
115,NEJMoa1404037,losing_improve_claude,no
115,NEJMoa1404037,losing_improve_gpt4omini,no
115,NEJMoa1404037,losing_improve_gpt5nano,no
115,NEJMoa1404037,losing_improve_llama,no
115,NEJMoa1404037,losing_improve_mistral,no
115,NEJMoa1404037,losing_improve_qwen,no
115,NEJMoa1404037,losing_paraphrase_claude,no
115,NEJMoa1404037,losing_paraphrase_gpt4omini,no
115,NEJMoa1404037,losing_paraphrase_gpt5nano,no
115,NEJMoa1404037,losing_paraphrase_llama,no
115,NEJMoa1404037,losing_paraphrase_mistral,no
115,NEJMoa1404037,losing_paraphrase_qwen,no
116,NEJMoa1404037,winning_text,no
116,NEJMoa1404037,losing_text,no
116,NEJMoa1404037,losing_generate_claude,no
116,NEJMoa1404037,losing_generate_gpt4omini,no
116,NEJMoa1404037,losing_generate_gpt5nano,no
116,NEJMoa1404037,losing_generate_llama,no
116,NEJMoa1404037,losing_generate_mistral,no
116,NEJMoa1404037,losing_generate_qwen,no
116,NEJMoa1404037,losing_improve_claude,no
116,NEJMoa1404037,losing_improve_gpt4omini,no
116,NEJMoa1404037,losing_improve_gpt5nano,no
116,NEJMoa1404037,losing_improve_llama,yes
116,NEJMoa1404037,losing_improve_mistral,no
116,NEJMoa1404037,losing_improve_qwen,no
116,NEJMoa1404037,losing_paraphrase_claude,no
116,NEJMoa1404037,losing_paraphrase_gemini,no
116,NEJMoa1404037,losing_paraphrase_gpt4omini,no
116,NEJMoa1404037,losing_paraphrase_gpt5nano,no
116,NEJMoa1404037,losing_paraphrase_llama,no
116,NEJMoa1404037,losing_paraphrase_mistral,no
116,NEJMoa1404037,losing_paraphrase_qwen,no
117,NEJMoa1404037,winning_text,no
117,NEJMoa1404037,losing_text,no
117,NEJMoa1404037,losing_generate_claude,no
117,NEJMoa1404037,losing_generate_gemini,no
117,NEJMoa1404037,losing_generate_gpt4omini,no
117,NEJMoa1404037,losing_generate_gpt5nano,no
117,NEJMoa1404037,losing_generate_llama,no
117,NEJMoa1404037,losing_generate_mistral,no
117,NEJMoa1404037,losing_generate_qwen,no
117,NEJMoa1404037,losing_improve_claude,no
117,NEJMoa1404037,losing_improve_gpt4omini,no
117,NEJMoa1404037,losing_improve_gpt5nano,no
117,NEJMoa1404037,losing_improve_llama,no
117,NEJMoa1404037,losing_improve_mistral,no
117,NEJMoa1404037,losing_improve_qwen,no
117,NEJMoa1404037,losing_paraphrase_claude,no
117,NEJMoa1404037,losing_paraphrase_gpt4omini,no
117,NEJMoa1404037,losing_paraphrase_gpt5nano,no
117,NEJMoa1404037,losing_paraphrase_llama,no
117,NEJMoa1404037,losing_paraphrase_mistral,no
117,NEJMoa1404037,losing_paraphrase_qwen,no
118,NEJMoa1404037,winning_text,no
118,NEJMoa1404037,losing_text,no
118,NEJMoa1404037,losing_generate_claude,no
118,NEJMoa1404037,losing_generate_gpt4omini,no
118,NEJMoa1404037,losing_generate_gpt5nano,no
118,NEJMoa1404037,losing_generate_llama,no
118,NEJMoa1404037,losing_generate_mistral,no
118,NEJMoa1404037,losing_generate_qwen,no
118,NEJMoa1404037,losing_improve_claude,no
118,NEJMoa1404037,losing_improve_gpt4omini,no
118,NEJMoa1404037,losing_improve_gpt5nano,no
118,NEJMoa1404037,losing_improve_llama,no
118,NEJMoa1404037,losing_improve_mistral,no
118,NEJMoa1404037,losing_improve_qwen,no
118,NEJMoa1404037,losing_paraphrase_claude,no
118,NEJMoa1404037,losing_paraphrase_gemini,no
118,NEJMoa1404037,losing_paraphrase_gpt4omini,no
118,NEJMoa1404037,losing_paraphrase_gpt5nano,no
118,NEJMoa1404037,losing_paraphrase_llama,no
118,NEJMoa1404037,losing_paraphrase_mistral,no
118,NEJMoa1404037,losing_paraphrase_qwen,no
119,NEJMoa1404037,winning_text,no
119,NEJMoa1404037,losing_text,no
119,NEJMoa1404037,losing_generate_claude,no
119,NEJMoa1404037,losing_generate_gpt4omini,no
119,NEJMoa1404037,losing_generate_gpt5nano,no
119,NEJMoa1404037,losing_generate_llama,no
119,NEJMoa1404037,losing_generate_mistral,no
119,NEJMoa1404037,losing_generate_qwen,no
119,NEJMoa1404037,losing_improve_claude,no
119,NEJMoa1404037,losing_improve_gpt4omini,no
119,NEJMoa1404037,losing_improve_gpt5nano,no
119,NEJMoa1404037,losing_improve_llama,no
119,NEJMoa1404037,losing_improve_mistral,no
119,NEJMoa1404037,losing_improve_qwen,no
119,NEJMoa1404037,losing_paraphrase_claude,no
119,NEJMoa1404037,losing_paraphrase_gemini,no
119,NEJMoa1404037,losing_paraphrase_gpt4omini,no
119,NEJMoa1404037,losing_paraphrase_gpt5nano,no
119,NEJMoa1404037,losing_paraphrase_llama,no
119,NEJMoa1404037,losing_paraphrase_mistral,no
119,NEJMoa1404037,losing_paraphrase_qwen,no
120,NEJMoa1404037,winning_text,no
120,NEJMoa1404037,losing_text,no
120,NEJMoa1404037,losing_generate_claude,no
120,NEJMoa1404037,losing_generate_gpt4omini,no
120,NEJMoa1404037,losing_generate_gpt5nano,no
120,NEJMoa1404037,losing_generate_llama,no
120,NEJMoa1404037,losing_generate_mistral,no
120,NEJMoa1404037,losing_generate_qwen,no
120,NEJMoa1404037,losing_improve_claude,no
120,NEJMoa1404037,losing_improve_gpt4omini,no
120,NEJMoa1404037,losing_improve_gpt5nano,no
120,NEJMoa1404037,losing_improve_llama,no
120,NEJMoa1404037,losing_improve_mistral,no
120,NEJMoa1404037,losing_improve_qwen,yes
120,NEJMoa1404037,losing_paraphrase_claude,no
120,NEJMoa1404037,losing_paraphrase_gpt4omini,no
120,NEJMoa1404037,losing_paraphrase_gpt5nano,no
120,NEJMoa1404037,losing_paraphrase_llama,no
120,NEJMoa1404037,losing_paraphrase_mistral,no
120,NEJMoa1404037,losing_paraphrase_qwen,no
121,NEJMoa1404037,winning_text,no
121,NEJMoa1404037,losing_text,no
121,NEJMoa1404037,losing_generate_claude,no
121,NEJMoa1404037,losing_generate_gemini,no
121,NEJMoa1404037,losing_generate_gpt4omini,no
121,NEJMoa1404037,losing_generate_gpt5nano,no
121,NEJMoa1404037,losing_generate_llama,no
121,NEJMoa1404037,losing_generate_mistral,no
121,NEJMoa1404037,losing_generate_qwen,no
121,NEJMoa1404037,losing_improve_claude,no
121,NEJMoa1404037,losing_improve_gpt4omini,no
121,NEJMoa1404037,losing_improve_gpt5nano,no
121,NEJMoa1404037,losing_improve_llama,yes
121,NEJMoa1404037,losing_improve_mistral,no
121,NEJMoa1404037,losing_improve_qwen,no
121,NEJMoa1404037,losing_paraphrase_claude,no
121,NEJMoa1404037,losing_paraphrase_gemini,no
121,NEJMoa1404037,losing_paraphrase_gpt4omini,no
121,NEJMoa1404037,losing_paraphrase_gpt5nano,no
121,NEJMoa1404037,losing_paraphrase_llama,no
121,NEJMoa1404037,losing_paraphrase_mistral,no
121,NEJMoa1404037,losing_paraphrase_qwen,no
122,NEJMoa1404037,winning_text,no
122,NEJMoa1404037,losing_text,no
122,NEJMoa1404037,losing_generate_claude,no
122,NEJMoa1404037,losing_generate_gpt4omini,no
122,NEJMoa1404037,losing_generate_gpt5nano,no
122,NEJMoa1404037,losing_generate_llama,no
122,NEJMoa1404037,losing_generate_mistral,no
122,NEJMoa1404037,losing_generate_qwen,no
122,NEJMoa1404037,losing_improve_claude,no
122,NEJMoa1404037,losing_improve_gpt4omini,no
122,NEJMoa1404037,losing_improve_gpt5nano,no
122,NEJMoa1404037,losing_improve_llama,no
122,NEJMoa1404037,losing_improve_mistral,no
122,NEJMoa1404037,losing_improve_qwen,no
122,NEJMoa1404037,losing_paraphrase_claude,no
122,NEJMoa1404037,losing_paraphrase_gpt4omini,no
122,NEJMoa1404037,losing_paraphrase_gpt5nano,no
122,NEJMoa1404037,losing_paraphrase_llama,no
122,NEJMoa1404037,losing_paraphrase_mistral,no
122,NEJMoa1404037,losing_paraphrase_qwen,no
123,NEJMoa1404037,winning_text,no
123,NEJMoa1404037,losing_text,no
123,NEJMoa1404037,losing_generate_claude,no
123,NEJMoa1404037,losing_generate_gpt4omini,no
123,NEJMoa1404037,losing_generate_gpt5nano,no
123,NEJMoa1404037,losing_generate_llama,no
123,NEJMoa1404037,losing_generate_mistral,no
123,NEJMoa1404037,losing_generate_qwen,no
123,NEJMoa1404037,losing_improve_claude,no
123,NEJMoa1404037,losing_improve_gpt4omini,no
123,NEJMoa1404037,losing_improve_gpt5nano,no
123,NEJMoa1404037,losing_improve_llama,no
123,NEJMoa1404037,losing_improve_mistral,no
123,NEJMoa1404037,losing_improve_qwen,no
123,NEJMoa1404037,losing_paraphrase_claude,no
123,NEJMoa1404037,losing_paraphrase_gpt4omini,no
123,NEJMoa1404037,losing_paraphrase_gpt5nano,yes
123,NEJMoa1404037,losing_paraphrase_llama,no
123,NEJMoa1404037,losing_paraphrase_mistral,no
123,NEJMoa1404037,losing_paraphrase_qwen,no
124,NEJMoa1404037,winning_text,no
124,NEJMoa1404037,losing_text,no
124,NEJMoa1404037,losing_generate_claude,no
124,NEJMoa1404037,losing_generate_gemini,no
124,NEJMoa1404037,losing_generate_gpt4omini,no
124,NEJMoa1404037,losing_generate_gpt5nano,no
124,NEJMoa1404037,losing_generate_llama,no
124,NEJMoa1404037,losing_generate_mistral,no
124,NEJMoa1404037,losing_generate_qwen,no
124,NEJMoa1404037,losing_improve_claude,no
124,NEJMoa1404037,losing_improve_gpt4omini,no
124,NEJMoa1404037,losing_improve_gpt5nano,no
124,NEJMoa1404037,losing_improve_llama,no
124,NEJMoa1404037,losing_improve_mistral,no
124,NEJMoa1404037,losing_improve_qwen,no
124,NEJMoa1404037,losing_paraphrase_claude,no
124,NEJMoa1404037,losing_paraphrase_gemini,no
124,NEJMoa1404037,losing_paraphrase_gpt4omini,no
124,NEJMoa1404037,losing_paraphrase_gpt5nano,no
124,NEJMoa1404037,losing_paraphrase_llama,no
124,NEJMoa1404037,losing_paraphrase_mistral,no
124,NEJMoa1404037,losing_paraphrase_qwen,no
125,NEJMoa1404037,winning_text,no
125,NEJMoa1404037,losing_text,no
125,NEJMoa1404037,losing_generate_claude,no
125,NEJMoa1404037,losing_generate_gpt4omini,no
125,NEJMoa1404037,losing_generate_gpt5nano,no
125,NEJMoa1404037,losing_generate_llama,no
125,NEJMoa1404037,losing_generate_mistral,no
125,NEJMoa1404037,losing_generate_qwen,no
125,NEJMoa1404037,losing_improve_claude,no
125,NEJMoa1404037,losing_improve_gpt4omini,no
125,NEJMoa1404037,losing_improve_gpt5nano,no
125,NEJMoa1404037,losing_improve_llama,no
125,NEJMoa1404037,losing_improve_mistral,no
125,NEJMoa1404037,losing_improve_qwen,no
125,NEJMoa1404037,losing_paraphrase_claude,no
125,NEJMoa1404037,losing_paraphrase_gpt4omini,no
125,NEJMoa1404037,losing_paraphrase_gpt5nano,no
125,NEJMoa1404037,losing_paraphrase_llama,no
125,NEJMoa1404037,losing_paraphrase_mistral,no
125,NEJMoa1404037,losing_paraphrase_qwen,no
126,NEJMoa1404037,winning_text,no
126,NEJMoa1404037,losing_text,no
126,NEJMoa1404037,losing_generate_claude,no
126,NEJMoa1404037,losing_generate_gpt4omini,no
126,NEJMoa1404037,losing_generate_gpt5nano,no
126,NEJMoa1404037,losing_generate_llama,no
126,NEJMoa1404037,losing_generate_mistral,no
126,NEJMoa1404037,losing_generate_qwen,no
126,NEJMoa1404037,losing_improve_claude,no
126,NEJMoa1404037,losing_improve_gpt4omini,no
126,NEJMoa1404037,losing_improve_gpt5nano,no
126,NEJMoa1404037,losing_improve_llama,yes
126,NEJMoa1404037,losing_improve_mistral,no
126,NEJMoa1404037,losing_improve_qwen,no
126,NEJMoa1404037,losing_paraphrase_claude,no
126,NEJMoa1404037,losing_paraphrase_gpt4omini,no
126,NEJMoa1404037,losing_paraphrase_gpt5nano,no
126,NEJMoa1404037,losing_paraphrase_llama,no
126,NEJMoa1404037,losing_paraphrase_mistral,no
126,NEJMoa1404037,losing_paraphrase_qwen,no
127,NEJMoa1404037,winning_text,no
127,NEJMoa1404037,losing_text,no
127,NEJMoa1404037,losing_generate_claude,no
127,NEJMoa1404037,losing_generate_gemini,no
127,NEJMoa1404037,losing_generate_gpt4omini,no
127,NEJMoa1404037,losing_generate_gpt5nano,no
127,NEJMoa1404037,losing_generate_llama,no
127,NEJMoa1404037,losing_generate_mistral,no
127,NEJMoa1404037,losing_generate_qwen,no
127,NEJMoa1404037,losing_improve_claude,no
127,NEJMoa1404037,losing_improve_gpt4omini,no
127,NEJMoa1404037,losing_improve_gpt5nano,no
127,NEJMoa1404037,losing_improve_llama,no
127,NEJMoa1404037,losing_improve_mistral,no
127,NEJMoa1404037,losing_improve_qwen,no
127,NEJMoa1404037,losing_paraphrase_claude,no
127,NEJMoa1404037,losing_paraphrase_gpt4omini,no
127,NEJMoa1404037,losing_paraphrase_gpt5nano,no
127,NEJMoa1404037,losing_paraphrase_llama,no
127,NEJMoa1404037,losing_paraphrase_mistral,no
127,NEJMoa1404037,losing_paraphrase_qwen,no
128,NEJMoa1404037,winning_text,no
128,NEJMoa1404037,losing_text,no
128,NEJMoa1404037,losing_generate_claude,no
128,NEJMoa1404037,losing_generate_gemini,no
128,NEJMoa1404037,losing_generate_gpt4omini,no
128,NEJMoa1404037,losing_generate_gpt5nano,no
128,NEJMoa1404037,losing_generate_llama,no
128,NEJMoa1404037,losing_generate_mistral,no
128,NEJMoa1404037,losing_generate_qwen,no
128,NEJMoa1404037,losing_improve_claude,no
128,NEJMoa1404037,losing_improve_gpt4omini,no
128,NEJMoa1404037,losing_improve_gpt5nano,no
128,NEJMoa1404037,losing_improve_llama,no
128,NEJMoa1404037,losing_improve_mistral,no
128,NEJMoa1404037,losing_improve_qwen,no
128,NEJMoa1404037,losing_paraphrase_claude,no
128,NEJMoa1404037,losing_paraphrase_gpt4omini,no
128,NEJMoa1404037,losing_paraphrase_gpt5nano,no
128,NEJMoa1404037,losing_paraphrase_llama,no
128,NEJMoa1404037,losing_paraphrase_mistral,no
128,NEJMoa1404037,losing_paraphrase_qwen,no
129,NEJMoa1404037,winning_text,no
129,NEJMoa1404037,losing_text,no
129,NEJMoa1404037,losing_generate_claude,no
129,NEJMoa1404037,losing_generate_gpt4omini,no
129,NEJMoa1404037,losing_generate_gpt5nano,no
129,NEJMoa1404037,losing_generate_llama,no
129,NEJMoa1404037,losing_generate_mistral,no
129,NEJMoa1404037,losing_generate_qwen,no
129,NEJMoa1404037,losing_improve_claude,no
129,NEJMoa1404037,losing_improve_gpt4omini,no
129,NEJMoa1404037,losing_improve_gpt5nano,no
129,NEJMoa1404037,losing_improve_llama,no
129,NEJMoa1404037,losing_improve_mistral,no
129,NEJMoa1404037,losing_improve_qwen,yes
129,NEJMoa1404037,losing_paraphrase_claude,no
129,NEJMoa1404037,losing_paraphrase_gpt4omini,no
129,NEJMoa1404037,losing_paraphrase_gpt5nano,no
129,NEJMoa1404037,losing_paraphrase_llama,yes
129,NEJMoa1404037,losing_paraphrase_mistral,no
129,NEJMoa1404037,losing_paraphrase_qwen,yes
130,NEJMoa1404037,winning_text,no
130,NEJMoa1404037,losing_text,no
130,NEJMoa1404037,losing_generate_claude,no
130,NEJMoa1404037,losing_generate_gemini,no
130,NEJMoa1404037,losing_generate_gpt4omini,no
130,NEJMoa1404037,losing_generate_gpt5nano,no
130,NEJMoa1404037,losing_generate_llama,no
130,NEJMoa1404037,losing_generate_mistral,no
130,NEJMoa1404037,losing_generate_qwen,no
130,NEJMoa1404037,losing_improve_claude,no
130,NEJMoa1404037,losing_improve_gpt4omini,no
130,NEJMoa1404037,losing_improve_gpt5nano,no
130,NEJMoa1404037,losing_improve_llama,yes
130,NEJMoa1404037,losing_improve_mistral,no
130,NEJMoa1404037,losing_improve_qwen,no
130,NEJMoa1404037,losing_paraphrase_claude,no
130,NEJMoa1404037,losing_paraphrase_gpt4omini,no
130,NEJMoa1404037,losing_paraphrase_gpt5nano,no
130,NEJMoa1404037,losing_paraphrase_llama,no
130,NEJMoa1404037,losing_paraphrase_mistral,no
130,NEJMoa1404037,losing_paraphrase_qwen,no
131,NEJMoa1404037,winning_text,no
131,NEJMoa1404037,losing_text,no
131,NEJMoa1404037,losing_generate_claude,no
131,NEJMoa1404037,losing_generate_gemini,no
131,NEJMoa1404037,losing_generate_gpt4omini,no
131,NEJMoa1404037,losing_generate_gpt5nano,no
131,NEJMoa1404037,losing_generate_llama,no
131,NEJMoa1404037,losing_generate_mistral,no
131,NEJMoa1404037,losing_generate_qwen,no
131,NEJMoa1404037,losing_improve_claude,no
131,NEJMoa1404037,losing_improve_gpt4omini,no
131,NEJMoa1404037,losing_improve_gpt5nano,no
131,NEJMoa1404037,losing_improve_llama,no
131,NEJMoa1404037,losing_improve_mistral,no
131,NEJMoa1404037,losing_improve_qwen,no
131,NEJMoa1404037,losing_paraphrase_claude,no
131,NEJMoa1404037,losing_paraphrase_gemini,no
131,NEJMoa1404037,losing_paraphrase_gpt4omini,no
131,NEJMoa1404037,losing_paraphrase_gpt5nano,no
131,NEJMoa1404037,losing_paraphrase_llama,no
