custom_id,row_index,id,topic_column,topic,text_column,request_id,status_code,score_raw,score,error_code,error_message,input_tokens,output_tokens,total_tokens
score_51_row_32_losing_improve_gpt4omini,32,51,theme,NEJMoa1404037,losing_improve_gpt4omini,5c23eb40-4cf0-45fe-9dce-5f223dc195d6,200,4,4,,,312,1,313
score_51_row_32_losing_improve_gpt5nano,32,51,theme,NEJMoa1404037,losing_improve_gpt5nano,51514071-d9df-46ae-b407-c9aeb62b7a5e,200,4,4,,,326,1,327
score_51_row_32_losing_improve_llama,32,51,theme,NEJMoa1404037,losing_improve_llama,0f1d290c-a630-46f4-960a-c50c10354967,200,2,2,,,205,1,206
score_51_row_32_losing_improve_mistral,32,51,theme,NEJMoa1404037,losing_improve_mistral,9188cbd9-7243-421a-86cc-2368578f372a,200,4,4,,,227,1,228
score_51_row_32_losing_improve_qwen,32,51,theme,NEJMoa1404037,losing_improve_qwen,be318e33-db0c-41fa-b0fe-86c65d852335,200,4,4,,,253,1,254
score_51_row_32_losing_paraphrase_claude,32,51,theme,NEJMoa1404037,losing_paraphrase_claude,8f8e5932-f0cc-4e56-98c7-34a886e8a826,200,4,4,,,320,1,321
score_51_row_32_losing_paraphrase_gpt4omini,32,51,theme,NEJMoa1404037,losing_paraphrase_gpt4omini,02bfe830-debe-47bf-bc52-4101c72113ad,200,4,4,,,334,1,335
score_51_row_32_losing_paraphrase_gpt5nano,32,51,theme,NEJMoa1404037,losing_paraphrase_gpt5nano,b25efbd8-3e00-45fb-977c-d625fedae3d6,200,4,4,,,315,1,316
score_51_row_32_losing_paraphrase_llama,32,51,theme,NEJMoa1404037,losing_paraphrase_llama,d0916486-87aa-4abd-9043-2969256f54f4,200,5,5,,,217,1,218
score_51_row_32_losing_paraphrase_mistral,32,51,theme,NEJMoa1404037,losing_paraphrase_mistral,760a357b-2cdf-4209-add2-1bbfceaf3354,200,4,4,,,309,1,310
score_51_row_32_losing_paraphrase_qwen,32,51,theme,NEJMoa1404037,losing_paraphrase_qwen,a937f5fc-e028-4ae1-ab33-8a6f9a67f0de,200,4,4,,,251,1,252
score_52_row_33_winning_text,33,52,theme,NEJMoa1404037,winning_text,4267334b-4905-4900-8488-6af7a3c08eb8,200,4,4,,,298,1,299
score_52_row_33_losing_text,33,52,theme,NEJMoa1404037,losing_text,9034a86e-ea1b-991c-91a1-719d47af63cd,200,3,3,,,319,1,320
score_52_row_33_losing_generate_claude,33,52,theme,NEJMoa1404037,losing_generate_claude,6617b255-a6ed-49c1-aac7-b453f0c591e5,200,4,4,,,336,1,337
score_52_row_33_losing_generate_gpt4omini,33,52,theme,NEJMoa1404037,losing_generate_gpt4omini,a9577e90-e8b1-4bfc-8cdc-e59f7e11c074,200,4,4,,,312,1,313
score_52_row_33_losing_generate_gpt5nano,33,52,theme,NEJMoa1404037,losing_generate_gpt5nano,7e263b0d-e438-41a3-ac7b-78f9e1c62ed9,200,4,4,,,275,1,276
score_52_row_33_losing_generate_llama,33,52,theme,NEJMoa1404037,losing_generate_llama,edd8c775-68f9-4fdb-a3bd-13957c77a2e6,200,5,5,,,222,1,223
score_52_row_33_losing_generate_mistral,33,52,theme,NEJMoa1404037,losing_generate_mistral,9c5747c8-b19a-4dd8-8a19-c88a8404db7c,200,4,4,,,243,1,244
score_52_row_33_losing_generate_qwen,33,52,theme,NEJMoa1404037,losing_generate_qwen,6cacb23c-96d0-470d-bcc1-0187022af9ef,200,4,4,,,259,1,260
score_52_row_33_losing_improve_claude,33,52,theme,NEJMoa1404037,losing_improve_claude,a52dc8e2-f760-49ef-a0ad-00cdd52ddea4,200,5,5,,,364,1,365
score_52_row_33_losing_improve_gpt4omini,33,52,theme,NEJMoa1404037,losing_improve_gpt4omini,615425d9-5fa8-4552-9de2-76df8fe34a94,200,4,4,,,320,1,321
score_52_row_33_losing_improve_gpt5nano,33,52,theme,NEJMoa1404037,losing_improve_gpt5nano,4e722391-1de6-45e2-9dd1-deb0328faae1,200,4,4,,,301,1,302
score_52_row_33_losing_improve_llama,33,52,theme,NEJMoa1404037,losing_improve_llama,3ecc1e4f-7e08-4ff1-bd09-968a3d4ac426,200,2,2,,,264,1,265
score_52_row_33_losing_improve_mistral,33,52,theme,NEJMoa1404037,losing_improve_mistral,dcf9a970-2d7d-48ca-b3be-561ae351c5fe,200,4,4,,,223,1,224
score_52_row_33_losing_improve_qwen,33,52,theme,NEJMoa1404037,losing_improve_qwen,a7b4a426-ef3b-4b47-a8cd-6dd5bd5d5587,200,4,4,,,271,1,272
score_52_row_33_losing_paraphrase_claude,33,52,theme,NEJMoa1404037,losing_paraphrase_claude,1de49774-9df3-46ce-a17b-4d4b24de7e4b,200,5,5,,,326,1,327
score_52_row_33_losing_paraphrase_gpt4omini,33,52,theme,NEJMoa1404037,losing_paraphrase_gpt4omini,e8132c6b-da2f-49c0-81ab-baf9ad89687d,200,4,4,,,324,1,325
score_52_row_33_losing_paraphrase_gpt5nano,33,52,theme,NEJMoa1404037,losing_paraphrase_gpt5nano,54a23a79-9ab5-40b6-96ab-59327f23cb5c,200,4,4,,,311,1,312
score_52_row_33_losing_paraphrase_llama,33,52,theme,NEJMoa1404037,losing_paraphrase_llama,d12152a4-92c4-4ef8-a473-038d0d19ba7c,200,4,4,,,210,1,211
score_52_row_33_losing_paraphrase_mistral,33,52,theme,NEJMoa1404037,losing_paraphrase_mistral,8ce88870-3da9-4078-bf40-d0f2ac33eb79,200,3,3,,,277,1,278
score_52_row_33_losing_paraphrase_qwen,33,52,theme,NEJMoa1404037,losing_paraphrase_qwen,8a26bc88-4fae-442f-89c1-61b5a9aaed3d,200,4,4,,,235,1,236
score_54_row_34_winning_text,34,54,theme,NEJMoa1404037,winning_text,499bd383-ed7b-49da-b081-b238f9db53f4,200,4,4,,,394,1,395
score_54_row_34_losing_text,34,54,theme,NEJMoa1404037,losing_text,14cdec96-4442-4382-a828-d7cc54f9a2b5,200,3,3,,,319,1,320
score_54_row_34_losing_generate_claude,34,54,theme,NEJMoa1404037,losing_generate_claude,b5cd0e99-47b3-4667-95ee-e4e88b0ac49e,200,4,4,,,328,1,329
score_54_row_34_losing_generate_gpt4omini,34,54,theme,NEJMoa1404037,losing_generate_gpt4omini,17994bc6-d59a-47f2-b5d7-2e89992a52c3,200,4,4,,,304,1,305
score_54_row_34_losing_generate_gpt5nano,34,54,theme,NEJMoa1404037,losing_generate_gpt5nano,5d37ee9a-3130-4f6a-bc9d-6144aa5dbc18,200,4,4,,,297,1,298
score_54_row_34_losing_generate_llama,34,54,theme,NEJMoa1404037,losing_generate_llama,2c694286-3d9b-43ed-b238-8fa4ca6b69a9,200,4,4,,,220,1,221
score_54_row_34_losing_generate_mistral,34,54,theme,NEJMoa1404037,losing_generate_mistral,53a17e8b-1f2b-48db-beff-41b897ca2a03,200,4,4,,,225,1,226
score_54_row_34_losing_generate_qwen,34,54,theme,NEJMoa1404037,losing_generate_qwen,20952c4f-a147-44dc-8350-18b2a765a7f2,200,4,4,,,241,1,242
score_54_row_34_losing_improve_claude,34,54,theme,NEJMoa1404037,losing_improve_claude,54877a8b-d285-4ae8-986c-f2cc0513e62a,200,5,5,,,338,1,339
score_54_row_34_losing_improve_gpt4omini,34,54,theme,NEJMoa1404037,losing_improve_gpt4omini,5b3892bc-3da5-49f6-a637-7ac8634f33f2,200,4,4,,,312,1,313
score_54_row_34_losing_improve_gpt5nano,34,54,theme,NEJMoa1404037,losing_improve_gpt5nano,5c8a73ff-1508-4b0f-a14a-54446619b648,200,5,5,,,309,1,310
score_54_row_34_losing_improve_llama,34,54,theme,NEJMoa1404037,losing_improve_llama,cafc9ba6-36cb-4048-8ae7-b61b05613fa6,200,2,2,,,196,1,197
score_54_row_34_losing_improve_mistral,34,54,theme,NEJMoa1404037,losing_improve_mistral,d71bd0c6-e7e7-48c5-bcdd-dab4eb8f1299,200,4,4,,,280,1,281
score_54_row_34_losing_improve_qwen,34,54,theme,NEJMoa1404037,losing_improve_qwen,b3cc9a77-9ce6-4188-bfac-ab1cca134f8f,200,4,4,,,265,1,266
score_54_row_34_losing_paraphrase_claude,34,54,theme,NEJMoa1404037,losing_paraphrase_claude,09531272-a79a-4ea6-8859-e948579826bc,200,4,4,,,329,1,330
score_54_row_34_losing_paraphrase_gpt4omini,34,54,theme,NEJMoa1404037,losing_paraphrase_gpt4omini,1a02174c-9157-49b3-a5cb-ef51bb6ee1ad,200,4,4,,,328,1,329
score_54_row_34_losing_paraphrase_gpt5nano,34,54,theme,NEJMoa1404037,losing_paraphrase_gpt5nano,8b61ba52-dbe5-4b87-806e-5dcc1bae11c7,200,4,4,,,320,1,321
score_54_row_34_losing_paraphrase_llama,34,54,theme,NEJMoa1404037,losing_paraphrase_llama,ed3059b8-05d1-47cd-ac33-66a761fdac25,200,5,5,,,213,1,214
score_54_row_34_losing_paraphrase_mistral,34,54,theme,NEJMoa1404037,losing_paraphrase_mistral,7468f5b2-5f49-4e6b-8aff-df469dbe37f5,200,3,3,,,277,1,278
score_54_row_34_losing_paraphrase_qwen,34,54,theme,NEJMoa1404037,losing_paraphrase_qwen,739f2630-4b05-41d8-a5e0-2599a2c3fa53,200,4,4,,,237,1,238
score_55_row_35_winning_text,35,55,theme,NEJMoa1404037,winning_text,af9ef57a-b80f-4a57-a17f-f5c9e9491264,200,4,4,,,300,1,301
score_55_row_35_losing_text,35,55,theme,NEJMoa1404037,losing_text,2eb1898e-eb42-4987-a0d5-f78618db106a,200,3,3,,,319,1,320
score_55_row_35_losing_generate_claude,35,55,theme,NEJMoa1404037,losing_generate_claude,266e0181-c82b-4d20-8503-04df0aef2d17,200,5,5,,,323,1,324
score_55_row_35_losing_generate_gpt4omini,35,55,theme,NEJMoa1404037,losing_generate_gpt4omini,eb5b445e-1740-4834-a205-420d59f027e3,200,4,4,,,299,1,300
score_55_row_35_losing_generate_gpt5nano,35,55,theme,NEJMoa1404037,losing_generate_gpt5nano,1ebeb569-b9f5-4243-8958-99304e0dba08,200,4,4,,,293,1,294
score_55_row_35_losing_generate_llama,35,55,theme,NEJMoa1404037,losing_generate_llama,f5976e88-5cf3-4a4e-8bfc-485a8c0ff1d7,200,5,5,,,202,1,203
score_55_row_35_losing_generate_mistral,35,55,theme,NEJMoa1404037,losing_generate_mistral,3b57af46-d12a-40c3-ab31-beb2ba7a19e6,200,4,4,,,219,1,220
score_55_row_35_losing_generate_qwen,35,55,theme,NEJMoa1404037,losing_generate_qwen,0338db02-963b-450f-b394-dfce2dce8a40,200,4,4,,,229,1,230
score_55_row_35_losing_improve_claude,35,55,theme,NEJMoa1404037,losing_improve_claude,c510436b-e549-4a42-8494-51f3e86644b9,200,4,4,,,344,1,345
score_55_row_35_losing_improve_gpt4omini,35,55,theme,NEJMoa1404037,losing_improve_gpt4omini,2da14978-26da-4819-8eb6-d8030f68cb75,200,4,4,,,311,1,312
score_55_row_35_losing_improve_gpt5nano,35,55,theme,NEJMoa1404037,losing_improve_gpt5nano,a79c5882-da2b-4264-80d1-7ff6da9da64d,200,4,4,,,303,1,304
score_55_row_35_losing_improve_llama,35,55,theme,NEJMoa1404037,losing_improve_llama,dde95f76-b3ab-49e8-a3c2-cf5678d19adc,200,5,5,,,276,1,277
score_55_row_35_losing_improve_mistral,35,55,theme,NEJMoa1404037,losing_improve_mistral,84e8470e-7823-4ebb-ac2f-654c8ef53126,200,4,4,,,229,1,230
score_55_row_35_losing_improve_qwen,35,55,theme,NEJMoa1404037,losing_improve_qwen,ca707d5a-031c-4f53-ae53-7dc33351c20e,200,4,4,,,240,1,241
score_55_row_35_losing_paraphrase_claude,35,55,theme,NEJMoa1404037,losing_paraphrase_claude,f39f392f-eba6-4df5-9c66-94fd4f6cbfbd,200,4,4,,,324,1,325
score_55_row_35_losing_paraphrase_gemini,35,55,theme,NEJMoa1404037,losing_paraphrase_gemini,fc498876-9f8a-4eb2-a134-f0c6bf5c833d,200,3,3,,,179,1,180
score_55_row_35_losing_paraphrase_gpt4omini,35,55,theme,NEJMoa1404037,losing_paraphrase_gpt4omini,7b99ff63-b3d2-4de6-8c85-e69187921152,200,4,4,,,332,1,333
score_55_row_35_losing_paraphrase_gpt5nano,35,55,theme,NEJMoa1404037,losing_paraphrase_gpt5nano,cd5b24f2-2f6c-4189-8198-cfde0be23a16,200,4,4,,,301,1,302
score_55_row_35_losing_paraphrase_llama,35,55,theme,NEJMoa1404037,losing_paraphrase_llama,53cd0dfe-7907-421a-afc1-a01776a24207,200,4,4,,,187,1,188
score_55_row_35_losing_paraphrase_mistral,35,55,theme,NEJMoa1404037,losing_paraphrase_mistral,8e838e8e-281f-4a44-8748-f6895f029b43,200,4,4,,,309,1,310
score_55_row_35_losing_paraphrase_qwen,35,55,theme,NEJMoa1404037,losing_paraphrase_qwen,4f10d4c4-9081-4386-869b-734437053ff1,200,4,4,,,262,1,263
score_56_row_36_winning_text,36,56,theme,NEJMoa1404037,winning_text,035b33f9-8305-4f92-81b7-4fe2b63ee151,200,3,3,,,319,1,320
score_56_row_36_losing_text,36,56,theme,NEJMoa1404037,losing_text,28ed6ab8-33ec-425d-99e3-95d319f74934,200,4,4,,,320,1,321
score_56_row_36_losing_generate_claude,36,56,theme,NEJMoa1404037,losing_generate_claude,ec9f558e-062d-4ace-9de7-3f99ad1af4f9,200,4,4,,,277,1,278
score_56_row_36_losing_generate_gpt4omini,36,56,theme,NEJMoa1404037,losing_generate_gpt4omini,cc78b32e-c74d-4edb-9e60-0fc7613462ec,200,5,5,,,326,1,327
score_56_row_36_losing_generate_gpt5nano,36,56,theme,NEJMoa1404037,losing_generate_gpt5nano,98814afc-fc74-4157-83ed-51bce77907a5,200,4,4,,,251,1,252
score_56_row_36_losing_generate_llama,36,56,theme,NEJMoa1404037,losing_generate_llama,f978f7ba-f927-4966-89da-fafef99c236b,200,4,4,,,162,1,163
score_56_row_36_losing_generate_mistral,36,56,theme,NEJMoa1404037,losing_generate_mistral,c0932ce1-a8aa-418b-8a32-25207e457eb7,200,4,4,,,285,1,286
score_56_row_36_losing_generate_qwen,36,56,theme,NEJMoa1404037,losing_generate_qwen,2d912439-8a0c-46fb-8c46-cda7e05ec89a,200,4,4,,,173,1,174
score_56_row_36_losing_improve_claude,36,56,theme,NEJMoa1404037,losing_improve_claude,39a9d316-e7dc-496c-9caf-d46b282389d9,200,4,4,,,285,1,286
score_56_row_36_losing_improve_gpt4omini,36,56,theme,NEJMoa1404037,losing_improve_gpt4omini,6c741a7c-4e85-415a-a8ce-a84f9e5c32d7,200,4,4,,,312,1,313
score_56_row_36_losing_improve_gpt5nano,36,56,theme,NEJMoa1404037,losing_improve_gpt5nano,bc28df60-47db-4322-bf92-c4d8bfee6405,200,4,4,,,258,1,259
score_56_row_36_losing_improve_llama,36,56,theme,NEJMoa1404037,losing_improve_llama,f2e54e3c-3676-4051-9f55-9b1f00d010af,200,4,4,,,189,1,190
score_56_row_36_losing_improve_mistral,36,56,theme,NEJMoa1404037,losing_improve_mistral,d78bb196-f739-480f-9238-aa7bd0bdce68,200,4,4,,,238,1,239
score_56_row_36_losing_improve_qwen,36,56,theme,NEJMoa1404037,losing_improve_qwen,d0b7b318-e4fa-42ef-88be-a25259558dd8,200,4,4,,,196,1,197
score_56_row_36_losing_paraphrase_claude,36,56,theme,NEJMoa1404037,losing_paraphrase_claude,75dca2b3-253a-4f05-af3c-49123e62be7f,200,5,5,,,339,1,340
score_56_row_36_losing_paraphrase_gpt4omini,36,56,theme,NEJMoa1404037,losing_paraphrase_gpt4omini,bedfbcf2-a9ed-4e69-9d74-4942ee59f4d9,200,4,4,,,318,1,319
score_56_row_36_losing_paraphrase_gpt5nano,36,56,theme,NEJMoa1404037,losing_paraphrase_gpt5nano,ce77ee59-6a3a-4f4e-b6e0-6169b6b382e1,200,4,4,,,259,1,260
score_56_row_36_losing_paraphrase_llama,36,56,theme,NEJMoa1404037,losing_paraphrase_llama,5c48b238-f2a1-4e33-b655-38ceee788cf9,200,4,4,,,171,1,172
score_56_row_36_losing_paraphrase_mistral,36,56,theme,NEJMoa1404037,losing_paraphrase_mistral,81957f90-ac80-426e-bda4-87ec9678494e,200,4,4,,,234,1,235
score_56_row_36_losing_paraphrase_qwen,36,56,theme,NEJMoa1404037,losing_paraphrase_qwen,e3410a5d-371d-4cab-a6ac-a825ab5a80f5,200,4,4,,,185,1,186
score_57_row_37_winning_text,37,57,theme,NEJMoa1404037,winning_text,b3c124c8-7b8a-47d2-8ed2-3384ccc03cb5,200,4,4,,,298,1,299
score_57_row_37_losing_text,37,57,theme,NEJMoa1404037,losing_text,9023829f-7c91-4623-9760-ba84bf12a1d8,200,3,3,,,319,1,320
score_57_row_37_losing_generate_claude,37,57,theme,NEJMoa1404037,losing_generate_claude,0492f26c-be78-486d-86f7-76ab19743d6e,200,4,4,,,336,1,337
score_57_row_37_losing_generate_gpt4omini,37,57,theme,NEJMoa1404037,losing_generate_gpt4omini,ec7e5713-ec91-4bd2-b726-3df5555385d3,200,4,4,,,294,1,295
score_57_row_37_losing_generate_gpt5nano,37,57,theme,NEJMoa1404037,losing_generate_gpt5nano,5d73b217-cb89-485e-ae95-49bfc0833863,200,4,4,,,282,1,283
score_57_row_37_losing_generate_llama,37,57,theme,NEJMoa1404037,losing_generate_llama,c0347a7a-d7ce-4d40-8a75-b42ee89958a6,200,4,4,,,225,1,226
score_57_row_37_losing_generate_mistral,37,57,theme,NEJMoa1404037,losing_generate_mistral,3b6ff0ff-4755-4c93-9068-40bf4e54da52,200,4,4,,,233,1,234
score_57_row_37_losing_generate_qwen,37,57,theme,NEJMoa1404037,losing_generate_qwen,4b126916-b190-43eb-9b0f-dbdbf2f13e55,200,4,4,,,250,1,251
score_57_row_37_losing_improve_claude,37,57,theme,NEJMoa1404037,losing_improve_claude,01659845-227a-48c2-9979-9c3bdc6604d2,200,5,5,,,334,1,335
score_57_row_37_losing_improve_gpt4omini,37,57,theme,NEJMoa1404037,losing_improve_gpt4omini,e3937131-2066-470b-8443-200732937968,200,4,4,,,322,1,323
score_57_row_37_losing_improve_gpt5nano,37,57,theme,NEJMoa1404037,losing_improve_gpt5nano,cee3e74f-c00b-4da7-9334-2c5d144b93e7,200,4,4,,,308,1,309
score_57_row_37_losing_improve_llama,37,57,theme,NEJMoa1404037,losing_improve_llama,a59a5468-d5d8-4e38-a56e-d9ef0779c9e7,200,2,2,,,239,1,240
score_57_row_37_losing_improve_mistral,37,57,theme,NEJMoa1404037,losing_improve_mistral,504e9977-eece-4614-a456-259363ad1d96,200,4,4,,,274,1,275
score_57_row_37_losing_improve_qwen,37,57,theme,NEJMoa1404037,losing_improve_qwen,fcc43ab2-37d0-4a8a-a4c0-fde9eab748a2,200,4,4,,,271,1,272
score_57_row_37_losing_paraphrase_claude,37,57,theme,NEJMoa1404037,losing_paraphrase_claude,305b566b-9573-4496-b032-8fa3451be53a,200,4,4,,,329,1,330
score_57_row_37_losing_paraphrase_gemini,37,57,theme,NEJMoa1404037,losing_paraphrase_gemini,556b9156-35b1-497c-9eac-75f107bc5a26,200,4,4,,,228,1,229
score_57_row_37_losing_paraphrase_gpt4omini,37,57,theme,NEJMoa1404037,losing_paraphrase_gpt4omini,7d78f201-f2ef-4e22-923e-c7eeafdae1a8,200,4,4,,,327,1,328
score_57_row_37_losing_paraphrase_gpt5nano,37,57,theme,NEJMoa1404037,losing_paraphrase_gpt5nano,0e70d737-51de-43b8-ac72-fe3acd9200aa,200,4,4,,,314,1,315
score_57_row_37_losing_paraphrase_llama,37,57,theme,NEJMoa1404037,losing_paraphrase_llama,ec9c14dd-634f-4895-be1a-dfb4876dca31,200,5,5,,,208,1,209
score_57_row_37_losing_paraphrase_mistral,37,57,theme,NEJMoa1404037,losing_paraphrase_mistral,247b30e6-c9db-4e5d-9b23-6cfd8c771f0f,200,3,3,,,277,1,278
score_57_row_37_losing_paraphrase_qwen,37,57,theme,NEJMoa1404037,losing_paraphrase_qwen,8ce28abd-c6d4-465e-83d7-37692b64caa8,200,4,4,,,238,1,239
score_58_row_38_winning_text,38,58,theme,NEJMoa1404037,winning_text,cc369d71-ea6f-43cc-9683-de57e2728073,200,3,3,,,367,1,368
score_58_row_38_losing_text,38,58,theme,NEJMoa1404037,losing_text,2a4e4476-9d92-4a75-b5f3-7e86cdfc8324,200,3,3,,,319,1,320
score_58_row_38_losing_generate_claude,38,58,theme,NEJMoa1404037,losing_generate_claude,47705eb4-f3ac-4986-b6f5-6b5818d070b7,200,4,4,,,321,1,322
score_58_row_38_losing_generate_gpt4omini,38,58,theme,NEJMoa1404037,losing_generate_gpt4omini,c1c0b360-3828-4a47-b5bb-51eea8ededbe,200,4,4,,,294,1,295
score_58_row_38_losing_generate_gpt5nano,38,58,theme,NEJMoa1404037,losing_generate_gpt5nano,01ef7e24-6c12-4c95-bf29-0bd3530c2969,200,4,4,,,279,1,280
score_58_row_38_losing_generate_llama,38,58,theme,NEJMoa1404037,losing_generate_llama,245c9b35-fa49-47ed-b176-3364b85ab016,200,5,5,,,204,1,205
score_58_row_38_losing_generate_mistral,38,58,theme,NEJMoa1404037,losing_generate_mistral,815943e8-c13b-48f7-93c3-284c3ba3fac2,200,4,4,,,232,1,233
score_58_row_38_losing_generate_qwen,38,58,theme,NEJMoa1404037,losing_generate_qwen,3e23e71c-5931-428b-9fe4-d618250df4aa,200,4,4,,,251,1,252
score_58_row_38_losing_improve_claude,38,58,theme,NEJMoa1404037,losing_improve_claude,1b574cd8-490e-4198-a547-2c3f5b6b919e,200,5,5,,,356,1,357
score_58_row_38_losing_improve_gpt4omini,38,58,theme,NEJMoa1404037,losing_improve_gpt4omini,f51e5f4b-8396-48ca-bc10-f25bf4694dd9,200,4,4,,,312,1,313
score_58_row_38_losing_improve_gpt5nano,38,58,theme,NEJMoa1404037,losing_improve_gpt5nano,8512f7c9-9f0e-4006-bc55-af8abf996b71,200,4,4,,,291,1,292
score_58_row_38_losing_improve_llama,38,58,theme,NEJMoa1404037,losing_improve_llama,5e242367-ac7d-40a9-85e6-107c867e528c,200,4,4,,,293,1,294
score_58_row_38_losing_improve_mistral,38,58,theme,NEJMoa1404037,losing_improve_mistral,2fb07b38-41fe-4dcc-aa8d-2632b5ae91f0,200,4,4,,,234,1,235
score_58_row_38_losing_improve_qwen,38,58,theme,NEJMoa1404037,losing_improve_qwen,2abc5216-ca4b-42cf-9181-283c2fd54c07,200,4,4,,,244,1,245
score_58_row_38_losing_paraphrase_claude,38,58,theme,NEJMoa1404037,losing_paraphrase_claude,56865fbd-abd3-474a-960d-748c70fc7967,200,4,4,,,328,1,329
score_58_row_38_losing_paraphrase_gpt4omini,38,58,theme,NEJMoa1404037,losing_paraphrase_gpt4omini,cb2a6946-df20-40b6-8bb5-3bef4236fe10,200,4,4,,,330,1,331
score_58_row_38_losing_paraphrase_gpt5nano,38,58,theme,NEJMoa1404037,losing_paraphrase_gpt5nano,9a4bd7f8-f88d-4627-a0f4-c954658481c3,200,4,4,,,314,1,315
score_58_row_38_losing_paraphrase_llama,38,58,theme,NEJMoa1404037,losing_paraphrase_llama,b58a5e3a-b881-4683-939e-7820477d06ca,200,4,4,,,188,1,189
score_58_row_38_losing_paraphrase_mistral,38,58,theme,NEJMoa1404037,losing_paraphrase_mistral,88629191-2709-4cdf-bb70-408a936fc594,200,4,4,,,282,1,283
score_58_row_38_losing_paraphrase_qwen,38,58,theme,NEJMoa1404037,losing_paraphrase_qwen,fdb17631-9e2e-468e-9718-3c5d56256655,200,4,4,,,244,1,245
score_59_row_39_winning_text,39,59,theme,NEJMoa1404037,winning_text,6036a2f8-b969-4afb-bd4f-8d226b957ea9,200,4,4,,,388,1,389
score_59_row_39_losing_text,39,59,theme,NEJMoa1404037,losing_text,bc3f5453-993f-4f1d-808e-17f094391e02,200,4,4,,,299,1,300
score_59_row_39_losing_generate_claude,39,59,theme,NEJMoa1404037,losing_generate_claude,e1fd2a1d-33b0-427d-bec2-e94cba8a4819,200,5,5,,,288,1,289
score_59_row_39_losing_generate_gemini,39,59,theme,NEJMoa1404037,losing_generate_gemini,1308e26a-8f03-443a-a1da-d28b205f07af,200,5,5,,,241,1,242
score_59_row_39_losing_generate_gpt4omini,39,59,theme,NEJMoa1404037,losing_generate_gpt4omini,0b08c684-b4d0-4497-9863-1dae6c6695e6,200,5,5,,,274,1,275
score_59_row_39_losing_generate_gpt5nano,39,59,theme,NEJMoa1404037,losing_generate_gpt5nano,88848396-6e6c-4c24-a00b-959a65a601d6,200,5,5,,,245,1,246
score_59_row_39_losing_generate_llama,39,59,theme,NEJMoa1404037,losing_generate_llama,d16b386e-f87f-4757-8db3-3e35443c3bcf,200,4,4,,,193,1,194
score_59_row_39_losing_generate_mistral,39,59,theme,NEJMoa1404037,losing_generate_mistral,0685bf56-be54-443e-9370-5516adf66bd9,200,4,4,,,237,1,238
score_59_row_39_losing_generate_qwen,39,59,theme,NEJMoa1404037,losing_generate_qwen,ac2c79e4-a798-463f-add0-b081294b625b,200,4,4,,,229,1,230
score_59_row_39_losing_improve_claude,39,59,theme,NEJMoa1404037,losing_improve_claude,b3f0825e-eb3f-4b7f-b826-adb114a0ccff,200,5,5,,,277,1,278
score_59_row_39_losing_improve_gpt4omini,39,59,theme,NEJMoa1404037,losing_improve_gpt4omini,16e1fe67-716b-49fb-b8d9-bffd3c3c8050,200,4,4,,,290,1,291
score_59_row_39_losing_improve_gpt5nano,39,59,theme,NEJMoa1404037,losing_improve_gpt5nano,76741a5f-cc7e-4193-af30-02fb29f64fff,200,4,4,,,246,1,247
score_59_row_39_losing_improve_llama,39,59,theme,NEJMoa1404037,losing_improve_llama,36058bf6-13c5-49e9-8f71-b413853c58dd,200,5,5,,,196,1,197
score_59_row_39_losing_improve_mistral,39,59,theme,NEJMoa1404037,losing_improve_mistral,cfffb312-3a18-48b8-bf9c-1329dabd537b,200,4,4,,,232,1,233
score_59_row_39_losing_improve_qwen,39,59,theme,NEJMoa1404037,losing_improve_qwen,61d1a315-7de5-42ab-b228-533677956309,200,4,4,,,214,1,215
score_59_row_39_losing_paraphrase_claude,39,59,theme,NEJMoa1404037,losing_paraphrase_claude,9d92d287-ccfa-41f1-b0f4-680b9cf5dea3,200,4,4,,,278,1,279
score_59_row_39_losing_paraphrase_gemini,39,59,theme,NEJMoa1404037,losing_paraphrase_gemini,be2582d7-d6b7-494f-8c3a-ed5ce269b9cf,200,5,5,,,254,1,255
score_59_row_39_losing_paraphrase_gpt4omini,39,59,theme,NEJMoa1404037,losing_paraphrase_gpt4omini,89fe8e28-86ba-4251-be00-139ccfbc6474,200,4,4,,,277,1,278
score_59_row_39_losing_paraphrase_gpt5nano,39,59,theme,NEJMoa1404037,losing_paraphrase_gpt5nano,fc7311b8-4dda-4c04-8bec-e016023fef0c,200,4,4,,,276,1,277
score_59_row_39_losing_paraphrase_llama,39,59,theme,NEJMoa1404037,losing_paraphrase_llama,038733d6-1e3b-4f09-a08c-d28463ae671f,200,4,4,,,158,1,159
score_59_row_39_losing_paraphrase_mistral,39,59,theme,NEJMoa1404037,losing_paraphrase_mistral,d6f3849a-fa8b-4240-adaa-231295174981,200,4,4,,,291,1,292
score_59_row_39_losing_paraphrase_qwen,39,59,theme,NEJMoa1404037,losing_paraphrase_qwen,18248960-9956-42d5-a0f9-f25d2612c4b8,200,4,4,,,236,1,237
score_60_row_40_winning_text,40,60,theme,NEJMoa1404037,winning_text,1e9d0850-8458-431f-8f35-f873bf03fc1b,200,4,4,,,388,1,389
score_60_row_40_losing_text,40,60,theme,NEJMoa1404037,losing_text,92095258-3de4-4f8a-a2d7-dfa7046efcd6,200,4,4,,,320,1,321
score_60_row_40_losing_generate_claude,40,60,theme,NEJMoa1404037,losing_generate_claude,18e25bce-e24b-486f-8fdb-39cc4f32ba7f,200,4,4,,,291,1,292
