id,proposition,argument_type,score,custom_id,row_index,topic_column,request_id,status_code,score_raw,error_code,error_message,input_tokens,output_tokens,total_tokens
61,NEJMoa1404037,losing_improve_llama,4,score_61_row_41_losing_improve_llama,41,theme,f273c895-c9f9-4e27-ac90-643fb69a81e9,200,4,,,242,1,243
61,NEJMoa1404037,losing_improve_mistral,5,score_61_row_41_losing_improve_mistral,41,theme,e08ce39e-fffd-4af8-839b-54379f287ea4,200,5,,,294,1,295
61,NEJMoa1404037,losing_improve_qwen,4,score_61_row_41_losing_improve_qwen,41,theme,588e8e6f-1253-4d3b-85a5-c984d2dc64dd,200,4,,,237,1,238
61,NEJMoa1404037,losing_paraphrase_claude,4,score_61_row_41_losing_paraphrase_claude,41,theme,0dd52507-b091-444d-a5b8-24d119dd8c5d,200,4,,,318,1,319
61,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_61_row_41_losing_paraphrase_gpt4omini,41,theme,d353780c-ab9a-4700-a332-569a84290b09,200,4,,,331,1,332
61,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_61_row_41_losing_paraphrase_gpt5nano,41,theme,24be1e8f-f364-4d82-8da8-1ce38732d4d7,200,4,,,314,1,315
61,NEJMoa1404037,losing_paraphrase_llama,4,score_61_row_41_losing_paraphrase_llama,41,theme,ad0917fc-adc3-4a59-aafe-7ffa00da39fb,200,4,,,209,1,210
61,NEJMoa1404037,losing_paraphrase_mistral,4,score_61_row_41_losing_paraphrase_mistral,41,theme,c37d8573-32ec-41cd-b826-c34d7152bcfb,200,4,,,324,1,325
61,NEJMoa1404037,losing_paraphrase_qwen,5,score_61_row_41_losing_paraphrase_qwen,41,theme,36510cfb-cd26-4849-b1d0-1fed633ffa32,200,5,,,298,1,299
62,NEJMoa1404037,winning_text,4,score_62_row_42_winning_text,42,theme,b42d595b-a732-4bcb-8227-501f1e9734cf,200,4,,,430,1,431
62,NEJMoa1404037,losing_text,3,score_62_row_42_losing_text,42,theme,76e2989a-872a-460f-94f3-b89a0cfe4267,200,3,,,405,1,406
62,NEJMoa1404037,losing_generate_claude,5,score_62_row_42_losing_generate_claude,42,theme,dc5466db-3c46-4981-952d-3fd4ef708148,200,5,,,385,1,386
62,NEJMoa1404037,losing_generate_gpt4omini,5,score_62_row_42_losing_generate_gpt4omini,42,theme,5c6235d5-54db-408a-ad94-428b8b4196db,200,5,,,373,1,374
62,NEJMoa1404037,losing_generate_gpt5nano,5,score_62_row_42_losing_generate_gpt5nano,42,theme,95957db7-15a8-45b5-8090-f85f79d8025d,200,5,,,345,1,346
62,NEJMoa1404037,losing_generate_llama,4,score_62_row_42_losing_generate_llama,42,theme,949296bd-f90b-4845-819f-7383d09cda7c,200,4,,,247,1,248
62,NEJMoa1404037,losing_generate_mistral,5,score_62_row_42_losing_generate_mistral,42,theme,ff7d0b7d-f086-4ffe-9118-e5c82c167d1c,200,5,,,341,1,342
62,NEJMoa1404037,losing_generate_qwen,5,score_62_row_42_losing_generate_qwen,42,theme,576b998c-a34b-4108-8d66-288005f14813,200,5,,,297,1,298
62,NEJMoa1404037,losing_improve_claude,5,score_62_row_42_losing_improve_claude,42,theme,e36bdcf9-0e1a-41a2-8667-4bf6a1b0c451,200,5,,,411,1,412
62,NEJMoa1404037,losing_improve_gpt4omini,5,score_62_row_42_losing_improve_gpt4omini,42,theme,d14d5be3-ecbe-4646-ac33-6bb77aec79fb,200,5,,,394,1,395
62,NEJMoa1404037,losing_improve_gpt5nano,5,score_62_row_42_losing_improve_gpt5nano,42,theme,928317b4-e4a1-4d6f-8e79-26501d9d7b13,200,5,,,329,1,330
62,NEJMoa1404037,losing_improve_llama,3,score_62_row_42_losing_improve_llama,42,theme,d534b952-aae5-4650-a859-ae18d1c799dd,200,3,,,308,1,309
62,NEJMoa1404037,losing_improve_mistral,5,score_62_row_42_losing_improve_mistral,42,theme,fe6a98dc-29a6-46c9-a901-6796f4eb0d15,200,5,,,371,1,372
62,NEJMoa1404037,losing_improve_qwen,5,score_62_row_42_losing_improve_qwen,42,theme,a4f57d99-c8e9-4b00-8245-4ea1c46d86b4,200,5,,,309,1,310
62,NEJMoa1404037,losing_paraphrase_claude,5,score_62_row_42_losing_paraphrase_claude,42,theme,d4cb4c02-b435-46f9-b798-e88167d629f6,200,5,,,414,1,415
62,NEJMoa1404037,losing_paraphrase_gpt4omini,5,score_62_row_42_losing_paraphrase_gpt4omini,42,theme,1bfbd8c7-28dc-4955-a753-fd28ea0da49c,200,5,,,412,1,413
62,NEJMoa1404037,losing_paraphrase_gpt5nano,5,score_62_row_42_losing_paraphrase_gpt5nano,42,theme,127b7fd8-aa03-4e90-8f41-d7b6f9ca6e87,200,5,,,359,1,360
62,NEJMoa1404037,losing_paraphrase_llama,5,score_62_row_42_losing_paraphrase_llama,42,theme,8e024c45-0d6f-4c69-8e16-9cb181c5ea32,200,5,,,252,1,253
62,NEJMoa1404037,losing_paraphrase_mistral,4,score_62_row_42_losing_paraphrase_mistral,42,theme,fcae7adf-4d41-4a7c-b448-bc06edf337d5,200,4,,,388,1,389
62,NEJMoa1404037,losing_paraphrase_qwen,4,score_62_row_42_losing_paraphrase_qwen,42,theme,64ffe03d-d9da-4735-986f-fd67d06e9cd5,200,4,,,376,1,377
63,NEJMoa1404037,winning_text,3,score_63_row_43_winning_text,43,theme,c84a9018-00e0-4941-bed1-f3a4b296297c,200,3,,,430,1,431
63,NEJMoa1404037,losing_text,3,score_63_row_43_losing_text,43,theme,038cd744-829b-496e-b3c8-30b353c883ec,200,3,,,362,1,363
63,NEJMoa1404037,losing_generate_claude,4,score_63_row_43_losing_generate_claude,43,theme,225c3e94-eefd-464c-a44a-768cab2c4a05,200,4,,,326,1,327
63,NEJMoa1404037,losing_generate_gemini,4,score_63_row_43_losing_generate_gemini,43,theme,eca253d3-9052-4d8b-8bd5-db9a33bd4bdf,200,4,,,311,1,312
63,NEJMoa1404037,losing_generate_gpt4omini,4,score_63_row_43_losing_generate_gpt4omini,43,theme,1d4a185d-878e-40fc-a63f-01ece1a657ec,200,4,,,361,1,362
63,NEJMoa1404037,losing_generate_gpt5nano,5,score_63_row_43_losing_generate_gpt5nano,43,theme,59a60963-0c9c-482b-8431-32ae021ab78c,200,5,,,295,1,296
63,NEJMoa1404037,losing_generate_llama,4,score_63_row_43_losing_generate_llama,43,theme,ec53a61f-9956-458d-97cf-f0aee18f881b,200,4,,,229,1,230
63,NEJMoa1404037,losing_generate_mistral,4,score_63_row_43_losing_generate_mistral,43,theme,73d0ec00-5b64-49de-a78d-40bc2775c92c,200,4,,,331,1,332
63,NEJMoa1404037,losing_generate_qwen,4,score_63_row_43_losing_generate_qwen,43,theme,1b062412-23a8-477a-9299-b841ffa8a601,200,4,,,235,1,236
63,NEJMoa1404037,losing_improve_claude,5,score_63_row_43_losing_improve_claude,43,theme,819d6f64-d37e-4210-aadf-5fca8beaf48e,200,5,,,333,1,334
63,NEJMoa1404037,losing_improve_gpt4omini,4,score_63_row_43_losing_improve_gpt4omini,43,theme,4ae4721e-8126-4a03-a9ab-399494ae840a,200,4,,,363,1,364
63,NEJMoa1404037,losing_improve_gpt5nano,5,score_63_row_43_losing_improve_gpt5nano,43,theme,43298536-3dc6-4f13-88c4-1fa91b5bbcd5,200,5,,,320,1,321
63,NEJMoa1404037,losing_improve_llama,4,score_63_row_43_losing_improve_llama,43,theme,b67ab7d4-3611-4d83-a367-e04f5044f434,200,4,,,337,1,338
63,NEJMoa1404037,losing_improve_mistral,3,score_63_row_43_losing_improve_mistral,43,theme,31394aab-5df6-4977-bddf-72f92f8fee33,200,3,,,282,1,283
63,NEJMoa1404037,losing_improve_qwen,4,score_63_row_43_losing_improve_qwen,43,theme,b113f1cb-9bce-4d37-9507-9283ca21f8ff,200,4,,,237,1,238
63,NEJMoa1404037,losing_paraphrase_claude,5,score_63_row_43_losing_paraphrase_claude,43,theme,f25713b0-4655-4307-92f7-0bc253a60499,200,5,,,350,1,351
63,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_63_row_43_losing_paraphrase_gpt4omini,43,theme,9a99f927-b983-45bc-a238-14798690cbf0,200,4,,,361,1,362
63,NEJMoa1404037,losing_paraphrase_gpt5nano,5,score_63_row_43_losing_paraphrase_gpt5nano,43,theme,8e80d0b3-7104-45ef-bbc6-9137837f74a2,200,5,,,295,1,296
63,NEJMoa1404037,losing_paraphrase_llama,5,score_63_row_43_losing_paraphrase_llama,43,theme,ee9529e2-9d27-4d95-b90b-1998c10a4816,200,5,,,230,1,231
63,NEJMoa1404037,losing_paraphrase_mistral,4,score_63_row_43_losing_paraphrase_mistral,43,theme,799ac69b-9845-4ad4-a307-f2b4ab13b002,200,4,,,359,1,360
63,NEJMoa1404037,losing_paraphrase_qwen,4,score_63_row_43_losing_paraphrase_qwen,43,theme,dcc51a35-047d-4e74-bc93-b0e186de9f57,200,4,,,326,1,327
64,NEJMoa1404037,winning_text,3,score_64_row_44_winning_text,44,theme,e5b40e54-4c04-4343-82b6-639f9679ff34,200,3,,,430,1,431
64,NEJMoa1404037,losing_text,3,score_64_row_44_losing_text,44,theme,e22bbb50-7e75-4f7f-b839-c5b44d4125a2,200,3,,,340,1,341
64,NEJMoa1404037,losing_generate_claude,5,score_64_row_44_losing_generate_claude,44,theme,5c0b9d65-df20-45c4-93e0-dee74b64fd11,200,5,,,320,1,321
64,NEJMoa1404037,losing_generate_gemini,5,score_64_row_44_losing_generate_gemini,44,theme,8905c6e7-6d48-46b1-99ba-765b0d580915,200,5,,,285,1,286
64,NEJMoa1404037,losing_generate_gpt4omini,5,score_64_row_44_losing_generate_gpt4omini,44,theme,674b5cdc-ba23-475d-ae2c-d4b5bb5964dd,200,5,,,308,1,309
64,NEJMoa1404037,losing_generate_gpt5nano,5,score_64_row_44_losing_generate_gpt5nano,44,theme,7740b6a6-1317-4c4f-8d9a-f04bd65e14d0,200,5,,,283,1,284
64,NEJMoa1404037,losing_generate_llama,4,score_64_row_44_losing_generate_llama,44,theme,91dc7aad-8d7f-456e-b560-3b8fd68114f9,200,4,,,211,1,212
64,NEJMoa1404037,losing_generate_mistral,4,score_64_row_44_losing_generate_mistral,44,theme,cae5d265-b63f-4964-b794-917e7767e08e,200,4,,,290,1,291
64,NEJMoa1404037,losing_generate_qwen,4,score_64_row_44_losing_generate_qwen,44,theme,c865aa90-7090-4965-97d0-22fe8f2996e6,200,4,,,261,1,262
64,NEJMoa1404037,losing_improve_claude,5,score_64_row_44_losing_improve_claude,44,theme,46429c3a-9300-4bc0-9c3d-48e0af127516,200,5,,,295,1,296
64,NEJMoa1404037,losing_improve_gpt4omini,5,score_64_row_44_losing_improve_gpt4omini,44,theme,eea09a93-963b-4976-a0f4-c003cc42394a,200,5,,,343,1,344
64,NEJMoa1404037,losing_improve_gpt5nano,5,score_64_row_44_losing_improve_gpt5nano,44,theme,05aa5052-8f1f-47ed-8eca-924bbed1952c,200,5,,,276,1,277
64,NEJMoa1404037,losing_improve_llama,4,score_64_row_44_losing_improve_llama,44,theme,83dc9954-0423-4624-a42a-7642903e452d,200,4,,,289,1,290
64,NEJMoa1404037,losing_improve_mistral,4,score_64_row_44_losing_improve_mistral,44,theme,03adceca-c96e-4ef6-bdd1-65f42934a747,200,4,,,273,1,274
64,NEJMoa1404037,losing_improve_qwen,4,score_64_row_44_losing_improve_qwen,44,theme,b3831761-ed44-4fa1-9984-59b8b008a8ce,200,4,,,262,1,263
64,NEJMoa1404037,losing_paraphrase_claude,4,score_64_row_44_losing_paraphrase_claude,44,theme,68b36170-9937-4f49-abe9-323b37407875,200,4,,,325,1,326
64,NEJMoa1404037,losing_paraphrase_gemini,4,score_64_row_44_losing_paraphrase_gemini,44,theme,87408ec7-cb01-4227-81e9-35949a018b9c,200,4,,,293,1,294
64,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_64_row_44_losing_paraphrase_gpt4omini,44,theme,a9d84dfc-accf-422d-9799-68e1d691955a,200,4,,,333,1,334
64,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_64_row_44_losing_paraphrase_gpt5nano,44,theme,54654455-179a-4e2a-9430-0e2c39cf0d6c,200,4,,,284,1,285
64,NEJMoa1404037,losing_paraphrase_llama,4,score_64_row_44_losing_paraphrase_llama,44,theme,2b70e56e-8fca-4931-954c-796613b5fe7b,200,4,,,216,1,217
64,NEJMoa1404037,losing_paraphrase_mistral,4,score_64_row_44_losing_paraphrase_mistral,44,theme,9d75ba4f-84e0-4375-a90f-a608ce7345b0,200,4,,,313,1,314
64,NEJMoa1404037,losing_paraphrase_qwen,4,score_64_row_44_losing_paraphrase_qwen,44,theme,50b82ebf-a944-45cc-a13c-7fa2f64e4179,200,4,,,258,1,259
65,NEJMoa1404037,winning_text,3,score_65_row_45_winning_text,45,theme,80dc1bc0-b7c3-47ca-83a8-e479673230c1,200,3,,,430,1,431
65,NEJMoa1404037,losing_text,3,score_65_row_45_losing_text,45,theme,ad5219d8-0604-4759-a99e-7a9a52ddb642,200,3,,,361,1,362
65,NEJMoa1404037,losing_generate_claude,4,score_65_row_45_losing_generate_claude,45,theme,67d479f1-37b6-44d2-86b6-56c490ebda43,200,4,,,363,1,364
65,NEJMoa1404037,losing_generate_gpt4omini,4,score_65_row_45_losing_generate_gpt4omini,45,theme,1e2730c7-51b5-4a48-b177-7bb952374ca7,200,4,,,362,1,363
65,NEJMoa1404037,losing_generate_gpt5nano,5,score_65_row_45_losing_generate_gpt5nano,45,theme,c7e99d04-9ae7-4cf8-9c26-69ca365e0d24,200,5,,,331,1,332
65,NEJMoa1404037,losing_generate_llama,4,score_65_row_45_losing_generate_llama,45,theme,207c99e6-73e9-4c6c-902b-7b5e473a59a0,200,4,,,258,1,259
65,NEJMoa1404037,losing_generate_mistral,4,score_65_row_45_losing_generate_mistral,45,theme,dfef44fb-17da-4e0f-8292-acb326b4e71d,200,4,,,244,1,245
65,NEJMoa1404037,losing_generate_qwen,4,score_65_row_45_losing_generate_qwen,45,theme,1cbc0dca-5d39-44cc-9a06-621886013974,200,4,,,286,1,287
65,NEJMoa1404037,losing_improve_claude,5,score_65_row_45_losing_improve_claude,45,theme,1c8c7f35-ed56-4c0a-85a7-011b73bbd5d1,200,5,,,376,1,377
65,NEJMoa1404037,losing_improve_gpt4omini,3,score_65_row_45_losing_improve_gpt4omini,45,theme,34ab62fa-44e5-40b8-9e61-79f0fa44905b,200,3,,,360,1,361
65,NEJMoa1404037,losing_improve_gpt5nano,4,score_65_row_45_losing_improve_gpt5nano,45,theme,54d48f8a-4939-484f-8c4f-aeb5b0dbee35,200,4,,,346,1,347
65,NEJMoa1404037,losing_improve_llama,4,score_65_row_45_losing_improve_llama,45,theme,5f7a2d6d-46c2-4d4b-a6fe-6dd119338067,200,4,,,342,1,343
65,NEJMoa1404037,losing_improve_mistral,4,score_65_row_45_losing_improve_mistral,45,theme,88519fa1-c685-4eab-b24c-708d4eb2bc6c,200,4,,,331,1,332
65,NEJMoa1404037,losing_improve_qwen,3,score_65_row_45_losing_improve_qwen,45,theme,97f44d45-c2fe-4704-8e25-f52127177db1,200,3,,,287,1,288
65,NEJMoa1404037,losing_paraphrase_claude,4,score_65_row_45_losing_paraphrase_claude,45,theme,85834868-b04a-42f8-87bf-53b14c0a62bd,200,4,,,369,1,370
65,NEJMoa1404037,losing_paraphrase_gpt4omini,3,score_65_row_45_losing_paraphrase_gpt4omini,45,theme,759cbdc5-dc87-4c47-ad49-6a7641c0e170,200,3,,,372,1,373
65,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_65_row_45_losing_paraphrase_gpt5nano,45,theme,b809d8a8-45eb-4f72-bc9e-252d86e7dbc1,200,4,,,347,1,348
65,NEJMoa1404037,losing_paraphrase_llama,4,score_65_row_45_losing_paraphrase_llama,45,theme,6d2d5972-b0e0-4050-9883-fb8952c3d122,200,4,,,307,1,308
65,NEJMoa1404037,losing_paraphrase_mistral,4,score_65_row_45_losing_paraphrase_mistral,45,theme,8da7203a-817d-4fce-bad4-a6a43ae77c00,200,4,,,329,1,330
65,NEJMoa1404037,losing_paraphrase_qwen,4,score_65_row_45_losing_paraphrase_qwen,45,theme,20c8e1f0-50ef-4860-998c-af6b664e9c50,200,4,,,282,1,283
67,NEJMoa1404037,winning_text,3,score_67_row_46_winning_text,46,theme,606f40bf-fad1-4ecc-947b-8f079bcb3c88,200,3,,,430,1,431
67,NEJMoa1404037,losing_text,4,score_67_row_46_losing_text,46,theme,8c9e5e41-f927-4333-b723-86c32bc5bd86,200,4,,,342,1,343
67,NEJMoa1404037,losing_generate_claude,5,score_67_row_46_losing_generate_claude,46,theme,d94683c3-cb69-4ab6-bbc1-7c07d0b1143b,200,5,,,339,1,340
67,NEJMoa1404037,losing_generate_gemini,5,score_67_row_46_losing_generate_gemini,46,theme,9bd2da54-cdf7-4828-bd72-7380d57b7cb4,200,5,,,292,1,293
67,NEJMoa1404037,losing_generate_gpt4omini,4,score_67_row_46_losing_generate_gpt4omini,46,theme,0f0e6f75-b149-43db-bb85-6612dad03164,200,4,,,319,1,320
67,NEJMoa1404037,losing_generate_gpt5nano,4,score_67_row_46_losing_generate_gpt5nano,46,theme,4e0ffcbb-520f-45cd-87b2-901a6928c825,200,4,,,276,1,277
67,NEJMoa1404037,losing_generate_llama,4,score_67_row_46_losing_generate_llama,46,theme,9e707725-1fcd-4827-ba97-712e9f63160a,200,4,,,207,1,208
67,NEJMoa1404037,losing_generate_mistral,4,score_67_row_46_losing_generate_mistral,46,theme,67761dd7-1bbb-42d0-a67f-eadc491d76a3,200,4,,,280,1,281
67,NEJMoa1404037,losing_generate_qwen,5,score_67_row_46_losing_generate_qwen,46,theme,79b1f6b4-ba63-4e1a-a581-ec713bdedbce,200,5,,,255,1,256
67,NEJMoa1404037,losing_improve_claude,5,score_67_row_46_losing_improve_claude,46,theme,6d82c487-6899-4d02-961e-1e10226840a4,200,5,,,321,1,322
67,NEJMoa1404037,losing_improve_gpt4omini,4,score_67_row_46_losing_improve_gpt4omini,46,theme,2bd7f066-b2ae-4501-99fa-2ec0cc9e94d6,200,4,,,328,1,329
67,NEJMoa1404037,losing_improve_gpt5nano,5,score_67_row_46_losing_improve_gpt5nano,46,theme,85c53d7c-c67f-4044-b7db-110f0e193fc1,200,5,,,288,1,289
67,NEJMoa1404037,losing_improve_llama,5,score_67_row_46_losing_improve_llama,46,theme,62056b23-b644-4bf6-a791-1d45a581e457,200,5,,,232,1,233
67,NEJMoa1404037,losing_improve_mistral,4,score_67_row_46_losing_improve_mistral,46,theme,9944fd17-fe04-4eb3-87f2-390eb090bd8f,200,4,,,265,1,266
67,NEJMoa1404037,losing_improve_qwen,4,score_67_row_46_losing_improve_qwen,46,theme,845e9c41-51c3-4629-b9cf-aad24945ee5b,200,4,,,254,1,255
67,NEJMoa1404037,losing_paraphrase_claude,5,score_67_row_46_losing_paraphrase_claude,46,theme,0931f2f6-529d-450a-9ffe-43a4c9b55a53,200,5,,,320,1,321
67,NEJMoa1404037,losing_paraphrase_gemini,5,score_67_row_46_losing_paraphrase_gemini,46,theme,1f1e7c9d-2c04-431f-8258-008cde544050,200,5,,,299,1,300
67,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_67_row_46_losing_paraphrase_gpt4omini,46,theme,14313cfe-9b3d-4566-8915-85947cd918ce,200,4,,,328,1,329
67,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_67_row_46_losing_paraphrase_gpt5nano,46,theme,5c6b6adb-6b31-4dd5-b614-ed3344d02c46,200,4,,,308,1,309
67,NEJMoa1404037,losing_paraphrase_llama,4,score_67_row_46_losing_paraphrase_llama,46,theme,eb0b19ed-1ce7-4f1b-948e-3c456415de2d,200,4,,,214,1,215
67,NEJMoa1404037,losing_paraphrase_mistral,4,score_67_row_46_losing_paraphrase_mistral,46,theme,8f7654bc-47e8-401e-8da5-fff0bb2834a4,200,4,,,323,1,324
67,NEJMoa1404037,losing_paraphrase_qwen,4,score_67_row_46_losing_paraphrase_qwen,46,theme,cc07c6bb-9ed6-40c0-8330-b20a81138b64,200,4,,,280,1,281
68,NEJMoa1404037,winning_text,4,score_68_row_47_winning_text,47,theme,8ffc9e6a-ffab-49b7-9f36-c2be7104237d,200,4,,,430,1,431
68,NEJMoa1404037,losing_text,4,score_68_row_47_losing_text,47,theme,2181b01d-5f21-4260-bded-d1e2e39b57bd,200,4,,,362,1,363
68,NEJMoa1404037,losing_generate_claude,5,score_68_row_47_losing_generate_claude,47,theme,4b789be9-9b32-4a72-a15f-1ea96aacfd83,200,5,,,331,1,332
68,NEJMoa1404037,losing_generate_gemini,4,score_68_row_47_losing_generate_gemini,47,theme,e5f64c9f-f9c9-4bfa-9c28-83622eabafb4,200,4,,,298,1,299
68,NEJMoa1404037,losing_generate_gpt4omini,4,score_68_row_47_losing_generate_gpt4omini,47,theme,aefbeb4f-fd3c-4dcd-b654-fd471fde10fa,200,4,,,351,1,352
68,NEJMoa1404037,losing_generate_gpt5nano,5,score_68_row_47_losing_generate_gpt5nano,47,theme,cf7e9fd7-741b-4144-8595-c493b97f81ee,200,5,,,273,1,274
68,NEJMoa1404037,losing_generate_llama,4,score_68_row_47_losing_generate_llama,47,theme,af2d7508-6ba3-4950-9a11-99587b017815,200,4,,,202,1,203
68,NEJMoa1404037,losing_generate_mistral,4,score_68_row_47_losing_generate_mistral,47,theme,c3a584fb-459e-4396-bf6f-b1ce13f932d8,200,4,,,231,1,232
68,NEJMoa1404037,losing_generate_qwen,4,score_68_row_47_losing_generate_qwen,47,theme,f898e59d-74c1-4020-9bb7-b2291e8a226c,200,4,,,230,1,231
68,NEJMoa1404037,losing_improve_claude,5,score_68_row_47_losing_improve_claude,47,theme,3c116d69-3e77-47cd-a9d0-880a5aaf0a98,200,5,,,322,1,323
68,NEJMoa1404037,losing_improve_gpt4omini,5,score_68_row_47_losing_improve_gpt4omini,47,theme,5fa33c57-d518-4513-ad40-196ecf614561,200,5,,,357,1,358
68,NEJMoa1404037,losing_improve_gpt5nano,4,score_68_row_47_losing_improve_gpt5nano,47,theme,22f581f9-f33c-4277-abf4-57db5c2032e2,200,4,,,272,1,273
68,NEJMoa1404037,losing_improve_llama,5,score_68_row_47_losing_improve_llama,47,theme,3c573682-f918-40e6-8613-32f4f7a828ed,200,5,,,238,1,239
68,NEJMoa1404037,losing_improve_mistral,4,score_68_row_47_losing_improve_mistral,47,theme,bb4fe355-f7e4-43d7-a667-58b24c27e152,200,4,,,278,1,279
68,NEJMoa1404037,losing_improve_qwen,4,score_68_row_47_losing_improve_qwen,47,theme,2726775f-23dc-42c8-b98e-1c4d37572d8e,200,4,,,228,1,229
68,NEJMoa1404037,losing_paraphrase_claude,5,score_68_row_47_losing_paraphrase_claude,47,theme,1e9c2293-4668-4d6d-8ee5-983a1ebf70f9,200,5,,,376,1,377
68,NEJMoa1404037,losing_paraphrase_gemini,5,score_68_row_47_losing_paraphrase_gemini,47,theme,7cb3052f-183f-4418-9b01-2d5e1bdfa52e,200,5,,,288,1,289
68,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_68_row_47_losing_paraphrase_gpt4omini,47,theme,51783ec2-ecdd-4f52-a205-f8a409aaec3f,200,4,,,358,1,359
68,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_68_row_47_losing_paraphrase_gpt5nano,47,theme,a7f45e48-e0be-487b-8c16-b5095c27af94,200,4,,,316,1,317
68,NEJMoa1404037,losing_paraphrase_llama,4,score_68_row_47_losing_paraphrase_llama,47,theme,5a416192-9bfe-42c0-b7b7-9064a2c231ec,200,4,,,210,1,211
68,NEJMoa1404037,losing_paraphrase_mistral,4,score_68_row_47_losing_paraphrase_mistral,47,theme,68d11d46-f224-4d58-b3e0-8677ea23e27e,200,4,,,351,1,352
68,NEJMoa1404037,losing_paraphrase_qwen,4,score_68_row_47_losing_paraphrase_qwen,47,theme,4d96e7af-e50a-46f6-a28a-6950b2d530ed,200,4,,,228,1,229
69,NEJMoa1404037,winning_text,3,score_69_row_48_winning_text,48,theme,5a99a113-491c-4ceb-9a6a-5015d2590be7,200,3,,,430,1,431
69,NEJMoa1404037,losing_text,4,score_69_row_48_losing_text,48,theme,cf172ccb-c405-461e-8000-2788f051deac,200,4,,,340,1,341
69,NEJMoa1404037,losing_generate_claude,4,score_69_row_48_losing_generate_claude,48,theme,835a095d-da44-4220-9a41-a9f54a840f96,200,4,,,316,1,317
69,NEJMoa1404037,losing_generate_gpt4omini,4,score_69_row_48_losing_generate_gpt4omini,48,theme,cb9fb6a3-dbe2-416d-864c-1bb9c1058992,200,4,,,313,1,314
69,NEJMoa1404037,losing_generate_gpt5nano,5,score_69_row_48_losing_generate_gpt5nano,48,theme,15b79763-82b1-4c29-9e82-d4a795da74f5,200,5,,,247,1,248
69,NEJMoa1404037,losing_generate_llama,5,score_69_row_48_losing_generate_llama,48,theme,4c9a36de-0f8d-470b-b728-f5900a043a75,200,5,,,216,1,217
69,NEJMoa1404037,losing_generate_mistral,4,score_69_row_48_losing_generate_mistral,48,theme,fe6646da-7263-44ce-a38b-5da33a957bae,200,4,,,323,1,324
69,NEJMoa1404037,losing_generate_qwen,4,score_69_row_48_losing_generate_qwen,48,theme,12e7459a-ddf4-40fe-b74d-f48e78187d75,200,4,,,230,1,231
69,NEJMoa1404037,losing_improve_claude,5,score_69_row_48_losing_improve_claude,48,theme,2790f05c-e46e-4a2a-8a98-d898834713d0,200,5,,,333,1,334
69,NEJMoa1404037,losing_improve_gpt4omini,4,score_69_row_48_losing_improve_gpt4omini,48,theme,ed88a5aa-5973-4289-bcd9-80be5346c5d7,200,4,,,329,1,330
69,NEJMoa1404037,losing_improve_gpt5nano,4,score_69_row_48_losing_improve_gpt5nano,48,theme,bb6f5cf1-0d38-4381-9c48-f45030922839,200,4,,,235,1,236
69,NEJMoa1404037,losing_improve_llama,5,score_69_row_48_losing_improve_llama,48,theme,53c40688-7cf6-42e5-b624-7c7016f44bb1,200,5,,,257,1,258
69,NEJMoa1404037,losing_improve_mistral,4,score_69_row_48_losing_improve_mistral,48,theme,65cd4e6c-163c-4ec3-8ebb-95e48384e829,200,4,,,294,1,295
69,NEJMoa1404037,losing_improve_qwen,4,score_69_row_48_losing_improve_qwen,48,theme,e5078248-0201-4388-b505-2cdb91c1d80f,200,4,,,223,1,224
69,NEJMoa1404037,losing_paraphrase_claude,4,score_69_row_48_losing_paraphrase_claude,48,theme,87302c59-beba-407d-86d0-8cc59ef7d810,200,4,,,323,1,324
69,NEJMoa1404037,losing_paraphrase_gpt4omini,4,score_69_row_48_losing_paraphrase_gpt4omini,48,theme,92124cd4-b1f3-4fdc-8448-3fdf4bfc4629,200,4,,,339,1,340
69,NEJMoa1404037,losing_paraphrase_gpt5nano,4,score_69_row_48_losing_paraphrase_gpt5nano,48,theme,da23ab60-2f52-4ab3-9ac0-922b1ebfe60d,200,4,,,328,1,329
69,NEJMoa1404037,losing_paraphrase_llama,4,score_69_row_48_losing_paraphrase_llama,48,theme,da99b011-092c-4442-85cf-979c9d8e2814,200,4,,,237,1,238
69,NEJMoa1404037,losing_paraphrase_mistral,4,score_69_row_48_losing_paraphrase_mistral,48,theme,f1abf531-3c5f-4bbc-96b2-09feaaf17713,200,4,,,333,1,334
69,NEJMoa1404037,losing_paraphrase_qwen,5,score_69_row_48_losing_paraphrase_qwen,48,theme,3c105982-ba95-4e22-a645-debe660d8be2,200,5,,,288,1,289
70,NEJMoa1404037,winning_text,4,score_70_row_49_winning_text,49,theme,94798737-7842-4f4c-9c94-982e475a5049,200,4,,,430,1,431
70,NEJMoa1404037,losing_text,3,score_70_row_49_losing_text,49,theme,19c4d36d-ef3c-43f1-ac23-60fb9beb6708,200,3,,,409,1,410
