row_id,theme,A_source,B_source,first_final_answer,swapped_final_answer,chosen_source_direct,chosen_source_reversed,order_influenced_decision
115,NEJMoa1404037,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes
115,NEJMoa1404037,winning_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
115,NEJMoa1404037,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
115,NEJMoa1404037,losing_text,losing_generate_gemini,2,1,losing_generate_gemini,losing_generate_gemini,No
115,NEJMoa1404037,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
115,NEJMoa1404037,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
115,NEJMoa1404037,losing_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
115,NEJMoa1404037,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
115,NEJMoa1404037,losing_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
115,NEJMoa1404037,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
115,NEJMoa1404037,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
115,NEJMoa1404037,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
115,NEJMoa1404037,losing_text,losing_improve_llama,1,1,losing_text,losing_improve_llama,Yes
115,NEJMoa1404037,losing_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
115,NEJMoa1404037,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
115,NEJMoa1404037,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
115,NEJMoa1404037,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
115,NEJMoa1404037,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
115,NEJMoa1404037,losing_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
115,NEJMoa1404037,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
115,NEJMoa1404037,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
116,NEJMoa1404037,winning_text,losing_generate_claude,2,2,losing_generate_claude,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
116,NEJMoa1404037,winning_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
116,NEJMoa1404037,winning_text,losing_generate_llama,2,2,losing_generate_llama,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
116,NEJMoa1404037,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
116,NEJMoa1404037,winning_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_improve_llama,1,2,winning_text,winning_text,No
116,NEJMoa1404037,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_paraphrase_gemini,2,2,losing_paraphrase_gemini,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes
116,NEJMoa1404037,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes
116,NEJMoa1404037,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
116,NEJMoa1404037,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
116,NEJMoa1404037,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
116,NEJMoa1404037,losing_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
116,NEJMoa1404037,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
116,NEJMoa1404037,losing_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
116,NEJMoa1404037,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
116,NEJMoa1404037,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
116,NEJMoa1404037,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
116,NEJMoa1404037,losing_text,losing_improve_llama,2,1,losing_improve_llama,losing_improve_llama,No
116,NEJMoa1404037,losing_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
116,NEJMoa1404037,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
116,NEJMoa1404037,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
116,NEJMoa1404037,losing_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
116,NEJMoa1404037,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
116,NEJMoa1404037,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
116,NEJMoa1404037,losing_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
116,NEJMoa1404037,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
116,NEJMoa1404037,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
117,NEJMoa1404037,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
117,NEJMoa1404037,winning_text,losing_generate_gemini,2,1,losing_generate_gemini,losing_generate_gemini,No
117,NEJMoa1404037,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
117,NEJMoa1404037,winning_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,winning_text,Yes
117,NEJMoa1404037,winning_text,losing_generate_llama,2,2,losing_generate_llama,winning_text,Yes
117,NEJMoa1404037,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes
117,NEJMoa1404037,winning_text,losing_generate_qwen,1,2,winning_text,winning_text,No
117,NEJMoa1404037,winning_text,losing_improve_claude,2,2,losing_improve_claude,winning_text,Yes
117,NEJMoa1404037,winning_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
117,NEJMoa1404037,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes
117,NEJMoa1404037,winning_text,losing_improve_llama,1,2,winning_text,winning_text,No
117,NEJMoa1404037,winning_text,losing_improve_mistral,1,2,winning_text,winning_text,No
117,NEJMoa1404037,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes
117,NEJMoa1404037,winning_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,winning_text,Yes
117,NEJMoa1404037,winning_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
117,NEJMoa1404037,winning_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
117,NEJMoa1404037,winning_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,winning_text,Yes
117,NEJMoa1404037,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes
117,NEJMoa1404037,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes
117,NEJMoa1404037,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
117,NEJMoa1404037,losing_text,losing_generate_gemini,2,1,losing_generate_gemini,losing_generate_gemini,No
117,NEJMoa1404037,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
117,NEJMoa1404037,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
117,NEJMoa1404037,losing_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
117,NEJMoa1404037,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
117,NEJMoa1404037,losing_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
117,NEJMoa1404037,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
117,NEJMoa1404037,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
117,NEJMoa1404037,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
117,NEJMoa1404037,losing_text,losing_improve_llama,2,1,losing_improve_llama,losing_improve_llama,No
117,NEJMoa1404037,losing_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
117,NEJMoa1404037,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
117,NEJMoa1404037,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
117,NEJMoa1404037,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
117,NEJMoa1404037,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
117,NEJMoa1404037,losing_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
117,NEJMoa1404037,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
117,NEJMoa1404037,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
118,NEJMoa1404037,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
118,NEJMoa1404037,winning_text,losing_generate_gpt4omini,1,2,winning_text,winning_text,No
118,NEJMoa1404037,winning_text,losing_generate_gpt5nano,2,2,losing_generate_gpt5nano,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_generate_llama,2,2,losing_generate_llama,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_generate_mistral,2,2,losing_generate_mistral,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_generate_qwen,2,2,losing_generate_qwen,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_improve_claude,2,2,losing_improve_claude,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_improve_llama,2,2,losing_improve_llama,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_improve_mistral,2,2,losing_improve_mistral,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_improve_qwen,2,2,losing_improve_qwen,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_paraphrase_gemini,2,2,losing_paraphrase_gemini,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,winning_text,Yes
118,NEJMoa1404037,winning_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,winning_text,Yes
118,NEJMoa1404037,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
118,NEJMoa1404037,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
118,NEJMoa1404037,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
118,NEJMoa1404037,losing_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
118,NEJMoa1404037,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
118,NEJMoa1404037,losing_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
118,NEJMoa1404037,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
118,NEJMoa1404037,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
118,NEJMoa1404037,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
118,NEJMoa1404037,losing_text,losing_improve_llama,2,1,losing_improve_llama,losing_improve_llama,No
118,NEJMoa1404037,losing_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
118,NEJMoa1404037,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
118,NEJMoa1404037,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
118,NEJMoa1404037,losing_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
118,NEJMoa1404037,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
118,NEJMoa1404037,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
118,NEJMoa1404037,losing_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
118,NEJMoa1404037,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
118,NEJMoa1404037,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
119,NEJMoa1404037,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
119,NEJMoa1404037,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
119,NEJMoa1404037,winning_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
119,NEJMoa1404037,winning_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
119,NEJMoa1404037,winning_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
119,NEJMoa1404037,winning_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
119,NEJMoa1404037,winning_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
119,NEJMoa1404037,winning_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
119,NEJMoa1404037,winning_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
119,NEJMoa1404037,winning_text,losing_improve_llama,2,1,losing_improve_llama,losing_improve_llama,No
119,NEJMoa1404037,winning_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
119,NEJMoa1404037,winning_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
119,NEJMoa1404037,winning_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
119,NEJMoa1404037,winning_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
119,NEJMoa1404037,winning_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
119,NEJMoa1404037,winning_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
119,NEJMoa1404037,winning_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
119,NEJMoa1404037,winning_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
119,NEJMoa1404037,winning_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
119,NEJMoa1404037,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
119,NEJMoa1404037,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
119,NEJMoa1404037,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
119,NEJMoa1404037,losing_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
119,NEJMoa1404037,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
119,NEJMoa1404037,losing_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
119,NEJMoa1404037,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
119,NEJMoa1404037,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
119,NEJMoa1404037,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
119,NEJMoa1404037,losing_text,losing_improve_llama,1,2,losing_text,losing_text,No
119,NEJMoa1404037,losing_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
119,NEJMoa1404037,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
119,NEJMoa1404037,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
119,NEJMoa1404037,losing_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
119,NEJMoa1404037,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
119,NEJMoa1404037,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
119,NEJMoa1404037,losing_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
119,NEJMoa1404037,losing_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
119,NEJMoa1404037,losing_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
120,NEJMoa1404037,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
120,NEJMoa1404037,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
120,NEJMoa1404037,winning_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
120,NEJMoa1404037,winning_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
120,NEJMoa1404037,winning_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
120,NEJMoa1404037,winning_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
120,NEJMoa1404037,winning_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
120,NEJMoa1404037,winning_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
120,NEJMoa1404037,winning_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
120,NEJMoa1404037,winning_text,losing_improve_llama,2,1,losing_improve_llama,losing_improve_llama,No
120,NEJMoa1404037,winning_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
120,NEJMoa1404037,winning_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
120,NEJMoa1404037,winning_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
120,NEJMoa1404037,winning_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
120,NEJMoa1404037,winning_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
120,NEJMoa1404037,winning_text,losing_paraphrase_llama,2,2,losing_paraphrase_llama,winning_text,Yes
120,NEJMoa1404037,winning_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
120,NEJMoa1404037,winning_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
120,NEJMoa1404037,losing_text,losing_generate_claude,2,2,losing_generate_claude,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_generate_gpt4omini,2,2,losing_generate_gpt4omini,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_generate_gpt5nano,1,2,losing_text,losing_text,No
120,NEJMoa1404037,losing_text,losing_generate_llama,2,2,losing_generate_llama,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_generate_mistral,2,2,losing_generate_mistral,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_generate_qwen,2,2,losing_generate_qwen,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_improve_claude,2,2,losing_improve_claude,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_improve_gpt4omini,2,2,losing_improve_gpt4omini,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_improve_gpt5nano,2,2,losing_improve_gpt5nano,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_improve_llama,1,2,losing_text,losing_text,No
120,NEJMoa1404037,losing_text,losing_improve_mistral,2,2,losing_improve_mistral,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_improve_qwen,2,2,losing_improve_qwen,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_paraphrase_claude,2,2,losing_paraphrase_claude,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_paraphrase_gpt4omini,2,2,losing_paraphrase_gpt4omini,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_paraphrase_gpt5nano,2,2,losing_paraphrase_gpt5nano,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_paraphrase_llama,1,2,losing_text,losing_text,No
120,NEJMoa1404037,losing_text,losing_paraphrase_mistral,2,2,losing_paraphrase_mistral,losing_text,Yes
120,NEJMoa1404037,losing_text,losing_paraphrase_qwen,2,2,losing_paraphrase_qwen,losing_text,Yes
121,NEJMoa1404037,winning_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
121,NEJMoa1404037,winning_text,losing_generate_gemini,2,1,losing_generate_gemini,losing_generate_gemini,No
121,NEJMoa1404037,winning_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
121,NEJMoa1404037,winning_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
121,NEJMoa1404037,winning_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
121,NEJMoa1404037,winning_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
121,NEJMoa1404037,winning_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
121,NEJMoa1404037,winning_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
121,NEJMoa1404037,winning_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
121,NEJMoa1404037,winning_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
121,NEJMoa1404037,winning_text,losing_improve_llama,1,2,winning_text,winning_text,No
121,NEJMoa1404037,winning_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
121,NEJMoa1404037,winning_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
121,NEJMoa1404037,winning_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
121,NEJMoa1404037,winning_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
121,NEJMoa1404037,winning_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
121,NEJMoa1404037,winning_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
121,NEJMoa1404037,winning_text,losing_paraphrase_llama,2,1,losing_paraphrase_llama,losing_paraphrase_llama,No
121,NEJMoa1404037,winning_text,losing_paraphrase_mistral,2,1,losing_paraphrase_mistral,losing_paraphrase_mistral,No
121,NEJMoa1404037,winning_text,losing_paraphrase_qwen,2,1,losing_paraphrase_qwen,losing_paraphrase_qwen,No
121,NEJMoa1404037,losing_text,losing_generate_claude,2,1,losing_generate_claude,losing_generate_claude,No
121,NEJMoa1404037,losing_text,losing_generate_gemini,2,1,losing_generate_gemini,losing_generate_gemini,No
121,NEJMoa1404037,losing_text,losing_generate_gpt4omini,2,1,losing_generate_gpt4omini,losing_generate_gpt4omini,No
121,NEJMoa1404037,losing_text,losing_generate_gpt5nano,2,1,losing_generate_gpt5nano,losing_generate_gpt5nano,No
121,NEJMoa1404037,losing_text,losing_generate_llama,2,1,losing_generate_llama,losing_generate_llama,No
121,NEJMoa1404037,losing_text,losing_generate_mistral,2,1,losing_generate_mistral,losing_generate_mistral,No
121,NEJMoa1404037,losing_text,losing_generate_qwen,2,1,losing_generate_qwen,losing_generate_qwen,No
121,NEJMoa1404037,losing_text,losing_improve_claude,2,1,losing_improve_claude,losing_improve_claude,No
121,NEJMoa1404037,losing_text,losing_improve_gpt4omini,2,1,losing_improve_gpt4omini,losing_improve_gpt4omini,No
121,NEJMoa1404037,losing_text,losing_improve_gpt5nano,2,1,losing_improve_gpt5nano,losing_improve_gpt5nano,No
121,NEJMoa1404037,losing_text,losing_improve_llama,1,1,losing_text,losing_improve_llama,Yes
121,NEJMoa1404037,losing_text,losing_improve_mistral,2,1,losing_improve_mistral,losing_improve_mistral,No
121,NEJMoa1404037,losing_text,losing_improve_qwen,2,1,losing_improve_qwen,losing_improve_qwen,No
121,NEJMoa1404037,losing_text,losing_paraphrase_claude,2,1,losing_paraphrase_claude,losing_paraphrase_claude,No
121,NEJMoa1404037,losing_text,losing_paraphrase_gemini,2,1,losing_paraphrase_gemini,losing_paraphrase_gemini,No
121,NEJMoa1404037,losing_text,losing_paraphrase_gpt4omini,2,1,losing_paraphrase_gpt4omini,losing_paraphrase_gpt4omini,No
121,NEJMoa1404037,losing_text,losing_paraphrase_gpt5nano,2,1,losing_paraphrase_gpt5nano,losing_paraphrase_gpt5nano,No
